,ivt,ivtdir,trackID
537,183.60891562278363,222.38405277598645 degree,40212.0
538,260.15840578483886,245.84295361155063 degree,40223.0
539,291.223548473385,246.82442954110863 degree,40246.0
540,166.7892009028406,232.50002815038243 degree,40556.0
541,132.5777840663114,229.55115672746973 degree,40657.0
542,68.35566258203025,231.82246890711625 degree,40681.0
543,141.7987852302429,238.48285024812762 degree,40881.0
544,82.22242284442073,235.84888089925118 degree,43448.0
545,303.4420778604904,227.69050454281833 degree,43450.0
546,130.9753557762035,233.29901563467718 degree,43514.0
547,59.96307589008017,248.99159585317236 degree,43557.0
548,110.33969269441758,265.4365747141385 degree,43569.0
549,185.54786231510985,289.7390890300011 degree,43569.0
550,194.5986259434645,248.37665005016305 degree,43575.0
551,445.0876973676627,236.4393218483932 degree,43575.0
552,139.1184651375437,203.78678409678025 degree,43595.0
553,35.20973417628233,238.06806438866238 degree,43611.0
554,149.39166798344775,244.24483880868902 degree,43775.0
555,138.72475155779756,235.04452252653178 degree,43785.0
556,379.0130656833414,219.45721333444382 degree,43781.0
557,196.70244211650567,241.5673686557593 degree,46522.0
558,86.87909307268136,228.22076127340986 degree,46697.0
559,80.0340130988494,250.30116294263266 degree,46762.0
560,252.72768093781474,241.4159779447129 degree,46785.0
561,337.2216866520394,243.82305849264904 degree,49338.0
562,120.40270118826545,241.7392728535553 degree,49487.0
563,209.889430792789,260.1566759370934 degree,49722.0
564,398.46781701175587,240.32479375933428 degree,49722.0
565,209.889430792789,260.1566759370934 degree,49691.0
566,398.46781701175587,240.32479375933428 degree,49691.0
567,86.1662670510353,233.85575687913624 degree,52526.0
568,175.83180745690657,232.5758539584379 degree,52722.0
569,23.01690001422277,237.40824514488548 degree,52870.0
570,192.39286885150713,233.28593035298726 degree,52957.0
571,272.4221383157045,251.96050998465316 degree,53023.0
572,170.15107833171123,246.3019498960989 degree,53023.0
573,93.06277018574352,238.11052477328795 degree,53174.0
574,9.532380041840732,248.269880405143 degree,55962.0
575,181.88815412495612,215.03268078626002 degree,58918.0
576,26.125404138584166,247.8394846445731 degree,58990.0
577,266.88393321707036,273.82264533260206 degree,58990.0
578,149.59020850812053,242.99418633120882 degree,59079.0
579,284.30440042616857,260.6516735770866 degree,59079.0
580,341.3010246960769,244.07270468081506 degree,59099.0
581,168.63678753033992,230.4708499562825 degree,59341.0
582,186.6655977017208,248.00635231521224 degree,61970.0
583,132.70662557877966,214.7846857199243 degree,62469.0
584,72.55948048547654,251.49858746340863 degree,65040.0
585,162.3703109062466,267.6334699970404 degree,65223.0
586,154.14365255592986,221.78554204848498 degree,65252.0
587,178.77269520930363,227.76933555560467 degree,65315.0
588,82.93079513403855,236.72626102344495 degree,65344.0
589,14.686478225300851,227.8093409131793 degree,65356.0
590,194.77255601826167,231.1949496966266 degree,65356.0
591,53.767823681785025,229.3699376205134 degree,65547.0
592,108.70772637812318,252.5188188026212 degree,65671.0
593,258.82876729916177,244.81288885748924 degree,68002.0
594,75.91536232674368,268.5761551824885 degree,68056.0
595,71.79789948450063,245.34478223344092 degree,68407.0
596,156.09406894951528,245.21992233647615 degree,71164.0
597,262.8369240273852,248.7053199145038 degree,71183.0
598,102.21153196753217,259.81098535498836 degree,71212.0
599,155.1728524325894,244.25827445841722 degree,71266.0
600,237.46493668475526,229.59771179400377 degree,71306.0
601,84.28405419393829,108.47427680256642 degree,71306.0
602,230.17450004575653,216.3691935467675 degree,71473.0
603,52.370245080063135,220.73813109914363 degree,71706.0
604,48.65420138028908,228.96241429156018 degree,71807.0
605,98.2573774569935,220.39398828291905 degree,71907.0
606,141.4019173159738,220.14239724123644 degree,71913.0
607,121.29953268323686,232.64198427160372 degree,71921.0
608,318.3832048183268,229.4860118248254 degree,74447.0
609,84.93404943251198,235.3905114718139 degree,74515.0
610,145.49132071995956,240.46918649961376 degree,74752.0
611,218.17363790355157,239.77849013263094 degree,74832.0
612,185.0011583822436,207.95748140443519 degree,74873.0
613,297.148518483394,235.41785326110593 degree,74873.0
614,116.86415952908264,240.25697731749574 degree,74963.0
615,104.16885308967191,222.45968170496036 degree,75014.0
616,304.76874241655355,254.84514459972485 degree,75023.0
617,150.5554952481662,249.95105065098426 degree,75047.0
618,40.620617098893206,257.10366339793404 degree,77571.0
619,80.35321375534569,239.02900984728407 degree,77581.0
620,114.63372188474305,244.68522600521126 degree,77590.0
621,181.0689110724638,246.15423856968087 degree,77720.0
622,297.2956403529869,254.8125298769854 degree,77809.0
623,236.25245330918406,249.0728534331956 degree,77854.0
624,25.029876030940223,261.4702471232609 degree,78037.0
625,310.6398051951845,235.20742904058085 degree,78124.0
626,145.37124155298773,203.9346825868762 degree,80843.0
627,129.0561111881017,234.6895134506242 degree,81038.0
628,163.63123935670433,226.30057631298348 degree,81055.0
629,9.838537900164509,284.5561007950921 degree,81168.0
630,165.3031997997224,225.81803069784763 degree,84291.0
631,508.4952869349942,232.52910309793475 degree,84291.0
632,231.08231199018303,239.45703542284465 degree,84295.0
633,453.53972322999687,249.10687705625938 degree,84675.0
634,104.67652720731552,232.98479317630384 degree,84706.0
635,137.9433700986645,223.38431581195985 degree,84721.0
636,50.67798763345475,263.7308325500241 degree,84731.0
637,107.0612428018302,224.19167126322776 degree,84746.0
638,220.04123066755287,244.8831150594027 degree,84752.0
639,208.17167465385864,251.97537105823503 degree,84760.0
640,19.746735769781697,70.35509151830192 degree,87523.0
641,85.91555486832584,229.5255690159782 degree,87558.0
642,147.01662235966478,229.80286937210215 degree,87648.0
643,30.200418306257458,89.53684711256629 degree,87757.0
644,205.85683342724536,229.88160052323374 degree,87901.0
645,147.29715278447844,227.9571018218465 degree,87917.0
646,142.6334307777015,230.2714366854402 degree,87934.0
647,231.57087287636296,240.97600101341592 degree,90804.0
648,145.39594748514517,229.8169666517232 degree,90924.0
649,87.9918140500121,237.05742639817885 degree,90929.0
650,69.21731637719151,218.42040580455702 degree,91041.0
651,642.8552073242741,230.28361069267615 degree,91041.0
652,69.21731637719151,218.42040580455702 degree,91098.0
653,172.25810471364247,220.25909725273743 degree,91270.0
654,268.07382013004144,248.85831950893282 degree,91352.0
655,194.2035198457816,240.91756208923246 degree,91352.0
656,137.12944017184498,259.5988165945797 degree,94036.0
657,181.7327489393738,86.21252976214105 degree,94036.0
658,57.107725858187656,237.9924072524932 degree,94515.0
659,214.10022891602668,234.0659195382852 degree,94518.0
660,45.34692618348342,239.80041333562122 degree,94549.0
661,42.22150824324869,248.4466768972631 degree,94552.0
662,53.7899432167627,249.0073191941679 degree,94539.0
663,53.7899432167627,249.0073191941679 degree,94555.0
664,113.1700057260792,248.51533006480156 degree,94564.0
665,136.41878089310674,245.63167000530296 degree,97303.0
666,201.17026255845303,230.60855870361405 degree,97942.0
667,245.79098520683348,241.43767415010672 degree,97943.0
668,143.57574029986716,251.6425405754306 degree,97946.0
669,162.51271581272883,237.3024000636742 degree,97918.0
670,271.68930462393905,251.15895298532857 degree,97955.0
671,17.322956869476027,248.454858244935 degree,100897.0
672,63.14946399301996,224.87428913417975 degree,100903.0
673,85.2623236373056,233.41325756188263 degree,100941.0
674,99.03061727244607,248.0864887247323 degree,100954.0
675,235.27864765028926,259.31118199959496 degree,101242.0
676,128.6188479137638,227.4608406058603 degree,101294.0
677,57.452319054280466,233.17992182400877 degree,101312.0
678,70.70533163028209,229.724917510958 degree,107212.0
679,211.99647762155737,239.99794484838787 degree,107327.0
680,68.70204512997476,244.00908684847968 degree,107327.0
681,173.55706575183606,244.86458148427923 degree,107352.0
682,119.34884995574619,234.97710097729538 degree,107445.0
683,47.32386877965136,229.68715031535552 degree,107467.0
684,165.3170139079629,194.8474147455736 degree,107603.0
685,94.20041413836586,233.17259009451476 degree,107774.0
686,531.3458011811598,236.87002786179318 degree,107774.0
687,184.8742539455286,222.0794345106358 degree,110502.0
688,148.9197397606296,226.45909988755494 degree,110513.0
689,28.040369813221712,280.55495761020734 degree,111174.0
690,568.7500321892654,239.24941230513198 degree,111174.0
691,195.1533820856281,244.83290814172645 degree,114223.0
692,195.1533820856281,244.83290814172645 degree,114224.0
693,267.5565101520677,228.82364758788395 degree,114271.0
694,77.2373367405873,235.4892351392607 degree,114330.0
695,237.67270299921861,236.36521096747242 degree,114494.0
696,185.60870878641808,218.61731657032806 degree,114558.0
697,170.7512735255976,237.3844542283303 degree,114578.0
698,58.07444186878497,219.51962486728192 degree,114596.0
699,49.13509911179938,242.63507819784184 degree,3347.0
700,229.10559374156603,260.5203667384267 degree,3356.0
701,303.1056684276081,255.68650502377142 degree,3366.0
702,299.92955741520404,256.98649518525315 degree,3376.0
703,48.54395102779839,80.59672975997165 degree,6206.0
704,214.93275951904027,240.59008056422374 degree,6214.0
705,184.22261083693465,273.7895660137829 degree,6227.0
706,160.07569462332802,252.55227800578598 degree,6219.0
707,234.1627909714055,221.06495434054315 degree,6333.0
708,52.79075671527429,258.64093568360585 degree,6368.0
709,191.1285220236121,230.90928883407517 degree,6455.0
710,46.976739764646354,307.909408716086 degree,6554.0
711,70.48451078370387,249.56957913766215 degree,6612.0
712,373.9015833034484,249.58517570822306 degree,9198.0
713,359.4723200041036,215.5605068593368 degree,9218.0
714,913.6138814030838,182.84924880597094 degree,9226.0
715,123.73973675438772,226.30436790780928 degree,9289.0
716,88.36211108691428,236.32339525598658 degree,9296.0
717,110.88867700421008,290.16182848709286 degree,9412.0
718,55.24820500082435,93.23768497334389 degree,9585.0
719,36.33704722094362,295.38703732601164 degree,9587.0
720,37.60133218463354,220.05623968698234 degree,9594.0
721,154.05417342419312,252.53562506735238 degree,12514.0
722,195.17689026179616,243.9617937597626 degree,12531.0
723,137.75415484143022,288.109589271447 degree,12554.0
724,262.81670283668973,248.99671484539329 degree,12686.0
725,169.28532240965998,266.5687101089741 degree,12698.0
726,231.3396392166418,252.52487324131368 degree,12759.0
727,328.49689462136257,285.77635079943093 degree,12803.0
728,250.55063757576545,259.37172705364185 degree,12857.0
729,250.55063757576545,259.37172705364185 degree,12858.0
730,224.0799398828654,260.82390834415963 degree,12882.0
731,181.86705709287793,258.798789301341 degree,12867.0
732,193.5180703150732,261.34066904896537 degree,12893.0
733,270.51294028296064,231.82893203136183 degree,12916.0
734,637.2467346843903,252.65501414357226 degree,15626.0
735,412.6497485181973,256.07461617911963 degree,15786.0
736,305.94978025182786,252.8459929325327 degree,15800.0
737,547.9151891054037,239.84982847565522 degree,15805.0
738,505.20594390492147,244.531368834983 degree,15785.0
739,303.7039079644471,248.60365972791587 degree,15849.0
740,249.22615653853518,271.28127232647915 degree,15935.0
741,408.1975870107118,241.28232508103238 degree,15967.0
742,561.8194417413266,242.67539683785114 degree,15926.0
743,561.8194417413266,242.67539683785114 degree,15972.0
744,337.6468149635859,246.52610645979945 degree,15974.0
745,163.8605390143797,264.88594416176124 degree,15986.0
746,413.88502571698746,256.51662133246344 degree,16018.0
747,165.9029420140485,268.5969065393075 degree,16053.0
748,314.8789883752626,267.8052311200314 degree,16065.0
749,350.16417096694164,239.5670666459662 degree,18588.0
750,274.45209955839687,254.36031294192512 degree,18707.0
751,99.49274877056526,271.81841661911227 degree,18746.0
752,244.43000879496716,249.00980830769626 degree,18747.0
753,440.36902902370946,243.5194717606927 degree,18750.0
754,98.02771418133817,264.2093746628228 degree,18833.0
755,105.79416421314447,251.6761550195955 degree,18786.0
756,312.8113134423163,228.73929464111876 degree,19019.0
757,421.74385789574393,250.67819863012272 degree,19093.0
758,40.96297712256395,248.39664102649672 degree,21553.0
759,67.92186701679076,255.56983947800092 degree,21588.0
760,95.90795065914318,276.6388908827697 degree,21591.0
761,268.6762886219306,263.6594485633585 degree,21602.0
762,128.6967420101134,249.99155871794179 degree,21615.0
763,134.4938878317905,266.1111580878564 degree,21685.0
764,465.78517469208856,247.70562050661803 degree,21794.0
765,478.24178065825504,254.16658368688036 degree,21804.0
766,498.22110647912575,245.3288317165663 degree,21819.0
767,491.1721838222081,246.0295474562833 degree,21827.0
768,170.8882388912326,253.88169628655564 degree,21996.0
769,179.5134168820752,258.930828683881 degree,22039.0
770,83.11105030802852,254.04649491870097 degree,22062.0
771,85.28791550066272,214.71918669478816 degree,22089.0
772,112.6855089088426,280.46787469596853 degree,24683.0
773,169.8378731105486,258.29553044417565 degree,24691.0
774,216.91843573113695,279.5920398501264 degree,24716.0
775,156.0567928743492,261.68949605484875 degree,24733.0
776,372.77345367909953,241.23633197567247 degree,24811.0
777,348.4853956654311,237.14511020514252 degree,24795.0
778,81.80430226219534,279.6333621320367 degree,24967.0
779,113.9856117575061,227.43604474846146 degree,25034.0
780,110.74921577135733,281.54250186133936 degree,25246.0
781,120.24844410347204,89.66743990904493 degree,27698.0
782,202.7525962907854,270.92839383856284 degree,27731.0
783,335.5022227103177,235.82981201670498 degree,27750.0
784,330.25505964383655,213.69019765597358 degree,27685.0
785,246.13521838171462,266.70119647945626 degree,27973.0
786,174.72417287584065,226.1968376567422 degree,27977.0
787,50.68087769872169,276.5748357354221 degree,28103.0
788,285.694601764983,256.9182653249959 degree,28227.0
789,204.73987249943366,257.89937434691353 degree,28334.0
790,519.1608859359627,265.33998012814936 degree,28349.0
791,77.57117719712144,245.07597226353076 degree,30935.0
792,58.64161453578465,241.88110713509215 degree,30959.0
793,202.28479550193006,255.24993178103833 degree,31059.0
794,308.7114577497421,252.2096971935408 degree,31076.0
795,155.35908909157058,259.62941474741 degree,34090.0
796,166.8049431456502,265.80269407480205 degree,34096.0
797,339.27596340529806,251.3026264714732 degree,34103.0
798,114.09491358465917,268.907722582907 degree,34533.0
799,82.76904726896927,105.99593553889783 degree,34566.0
800,277.7092554148466,255.65276902246052 degree,34574.0
801,316.545830067445,248.40924446927477 degree,37278.0
802,625.8720018053006,231.18227302613005 degree,37284.0
803,226.45687584585383,290.60012861848907 degree,37350.0
804,250.56686515388506,275.98148735470323 degree,37354.0
805,170.3504481729874,272.09422804878807 degree,37672.0
806,217.06379746728632,253.93045513033928 degree,37740.0
807,128.35516056946665,220.69653765344768 degree,40353.0
808,270.95359936072015,255.04378100561192 degree,40382.0
809,461.09700515653645,234.89723260570312 degree,40386.0
810,109.78086583684734,226.1857488233991 degree,43752.0
811,517.9964991840346,235.345945823676 degree,43913.0
812,396.6498338145732,242.55654188245205 degree,43919.0
813,363.8039267990822,257.79000305720854 degree,43928.0
814,470.298719615416,227.1837576777654 degree,43920.0
815,309.9762512030634,215.45531386289016 degree,43935.0
816,470.298719615416,227.1837576777654 degree,43938.0
817,122.74600932045352,219.0044345546146 degree,46311.0
818,119.3545946012319,174.8883804902364 degree,46309.0
819,154.22781328954278,261.2868212081553 degree,46344.0
820,108.4265907759603,218.02839301994496 degree,46445.0
821,238.33223903386332,262.4528374396134 degree,46611.0
822,622.3038990446651,235.21619561616149 degree,46635.0
823,99.26829570665855,249.0262975338841 degree,46750.0
824,387.15582207965866,257.51704928892565 degree,46757.0
825,492.1650976607784,240.06606304980966 degree,46835.0
826,492.1650976607784,240.06606304980966 degree,46852.0
827,489.0930705132711,237.97741871015324 degree,49639.0
828,233.7961552865949,274.2551949960909 degree,49664.0
829,339.2062629557168,248.03761562723935 degree,49677.0
830,339.2062629557168,248.03761562723935 degree,49650.0
831,332.6111388424721,238.5162588680223 degree,49681.0
832,332.3271568909318,236.52812087612557 degree,49685.0
833,196.14416457083206,253.84031513702618 degree,49749.0
834,172.6509427270995,266.99712518371405 degree,49945.0
835,532.792697952673,246.26712506112858 degree,49957.0
836,163.21729893001165,289.0140659926085 degree,52799.0
837,319.2617308870073,256.21821556745067 degree,52816.0
838,128.7398255911232,187.71748042364038 degree,53027.0
839,141.6900637848679,170.65721739864983 degree,53039.0
840,88.87951609755802,269.12451521933474 degree,53066.0
841,35.05616644878242,206.2398134739383 degree,55712.0
842,83.06053776924455,278.5160221970549 degree,55680.0
843,352.48574348295017,246.3923890370753 degree,58716.0
844,267.43087335111835,234.86062317185244 degree,58718.0
845,228.77895359901257,242.25435815185156 degree,58739.0
846,228.77895359901257,242.25435815185156 degree,58740.0
847,461.7173497529131,232.1090161141244 degree,58805.0
848,437.0745453844995,248.90679596556717 degree,58816.0
849,246.82203564398495,260.0076713315397 degree,58894.0
850,196.13846096209372,274.7908267425913 degree,59023.0
851,577.6608133445918,248.19131625733507 degree,59037.0
852,369.57897703248426,258.045863898624 degree,59047.0
853,303.3135912301465,247.33602727825863 degree,59254.0
854,387.2261746541535,234.83810289360378 degree,59267.0
855,307.8589396747338,256.1622619981307 degree,59270.0
856,213.67207147273436,260.0156720489119 degree,59271.0
857,427.1981353910275,254.7647798855594 degree,59296.0
858,470.04298485200917,260.6214700795613 degree,59334.0
859,225.72762295866045,226.37241593607934 degree,62082.0
860,243.3772575991825,236.12817434863584 degree,62091.0
861,149.0131563362417,257.06648462322323 degree,62247.0
862,40.16401829096242,249.78621423230825 degree,62369.0
863,120.20663083417692,256.21950639221643 degree,62439.0
864,182.68330880380478,259.33446235172795 degree,62452.0
865,235.5934264605971,243.8637605057856 degree,65029.0
866,117.08571322893393,279.9234968396787 degree,65284.0
867,216.58844951249534,280.69499190455133 degree,65316.0
868,297.3569135013103,255.9695999273442 degree,65589.0
869,457.4320241884412,248.03634370087752 degree,65651.0
870,449.597957850488,241.32875140324182 degree,65661.0
871,106.71298221772871,189.44040055323217 degree,68032.0
872,340.94896747428754,265.1359360290877 degree,68221.0
873,131.27054085320086,185.25025711750743 degree,68336.0
874,133.74090168487277,283.61041853954043 degree,68456.0
875,208.1169556604891,277.44160021038766 degree,68471.0
876,108.48279754035754,222.5117365592765 degree,68569.0
877,455.71533868511796,233.2958069325742 degree,68658.0
878,52.19338145207509,254.3512853140464 degree,71435.0
879,94.08613937435747,279.29628473306616 degree,71560.0
880,217.69519864418496,251.9735599876472 degree,71571.0
881,225.63184891507407,262.11550570781174 degree,71578.0
882,196.73969134736393,247.9176728673914 degree,71587.0
883,210.3121248068821,238.1820371317501 degree,71593.0
884,168.1835161573026,249.62855047257045 degree,71607.0
885,237.52406215698554,268.3203954737417 degree,71630.0
886,310.96658516071636,260.74657028691956 degree,71642.0
887,292.4588726942031,242.06561040466858 degree,71648.0
888,353.66530342660286,251.14196097163102 degree,71686.0
889,86.23292382183094,247.40257890660212 degree,71717.0
890,127.3780559214326,288.82989625158336 degree,71760.0
891,278.7349144173689,262.8089549832532 degree,71767.0
892,80.62010040588228,276.83468873439676 degree,71795.0
893,157.25419186686844,255.6488054020781 degree,71801.0
894,199.80952268918682,150.77692532946156 degree,74383.0
895,65.51662018459285,232.3063532525536 degree,74610.0
896,70.82130662633415,248.10364941666356 degree,74829.0
897,507.8724197507258,237.13306988768824 degree,77664.0
898,200.5986819341645,253.17941644628124 degree,77742.0
899,42.489906908267145,313.45936017222084 degree,77894.0
900,354.7335916727982,254.3923062042973 degree,77962.0
901,112.063242509015,273.8185291269991 degree,78012.0
902,215.72137543087806,268.4047698023169 degree,78023.0
903,200.67411928115473,242.8777888960514 degree,78229.0
904,138.9007111649565,276.29201236118206 degree,81002.0
905,131.0489043213951,267.94919017444045 degree,81018.0
906,141.79620498057295,286.8284868118277 degree,81256.0
907,554.8077254906784,248.36027968476176 degree,81269.0
908,499.362926498459,258.17331534014386 degree,81247.0
909,292.5490625681579,250.88309114823136 degree,81321.0
910,371.77306715647825,274.9295858155785 degree,81433.0
911,472.49813494633304,261.50388491465276 degree,81448.0
912,283.23763476945953,267.29521106255834 degree,81481.0
913,282.7728543581817,263.31380343118076 degree,81488.0
914,282.41644785037624,256.2127147280164 degree,81492.0
915,288.4486298312465,274.4469656242649 degree,81499.0
916,372.2118090106685,255.84319275064288 degree,81506.0
917,245.07294823848315,243.14323522543287 degree,84153.0
918,69.24797295905793,192.51931528805883 degree,84568.0
919,251.71764218789104,250.963614097808 degree,84873.0
920,231.67870511256348,256.58189561484664 degree,88014.0
921,566.4895252511357,240.02937540944038 degree,88038.0
922,219.55421463976398,234.0525751750918 degree,90684.0
923,423.96987782038525,244.8178322416327 degree,90762.0
924,393.6046862782584,241.29142580962258 degree,90785.0
925,121.43314100742657,257.2122642959391 degree,90793.0
926,71.23431151634023,274.989773277823 degree,90969.0
927,125.51168398392684,256.63440835213703 degree,91035.0
928,143.50301214292915,256.26770925525676 degree,91040.0
929,281.8173975512453,252.24830781655683 degree,91042.0
930,268.1159773635923,250.5597544952494 degree,91052.0
931,634.9621928786577,254.84506511164705 degree,91213.0
932,76.52583455572172,292.3367864921406 degree,93913.0
933,67.46626679813046,292.13795775674384 degree,94453.0
934,121.23939446995101,263.97925379483024 degree,97349.0
935,121.23939446995101,263.97925379483024 degree,97352.0
936,63.00952035268987,239.39854005823608 degree,97392.0
937,278.2066293634656,264.83931794694524 degree,97571.0
938,174.8725316462768,286.7148640593333 degree,97837.0
939,385.6011186615761,266.2945734055313 degree,97866.0
940,295.7344105403995,254.50464236885827 degree,97882.0
941,295.7344105403995,254.50464236885827 degree,97877.0
942,182.38877329802105,255.34767640917752 degree,97889.0
943,103.14614127700034,270.95355701730557 degree,97895.0
944,158.3406328300403,283.27811524345145 degree,97924.0
945,261.25846084501313,267.62085432608205 degree,97935.0
946,265.16371928843853,247.0489514123345 degree,100604.0
947,386.8301660937771,255.2345201882661 degree,100617.0
948,386.8301660937771,255.2345201882661 degree,100616.0
949,684.6104838603502,245.52842156611277 degree,100619.0
950,178.7793430399997,262.0219116593511 degree,100806.0
951,315.29715314643914,257.4049265377366 degree,100821.0
952,63.034974676310384,279.6486939917138 degree,100942.0
953,402.9230919142434,241.0453049367124 degree,101216.0
954,166.53336045224123,236.29968528199163 degree,101281.0
955,423.11529641420793,244.6270179626534 degree,104136.0
956,555.8977269399736,247.25925435915698 degree,104169.0
957,200.4518661075931,264.1657543645215 degree,104218.0
958,190.8174621131437,232.07447073410742 degree,104228.0
959,184.35930283278276,259.5006629327074 degree,104314.0
960,301.3248161809308,251.56161762486215 degree,104486.0
961,258.2932944168225,265.1419413337578 degree,104547.0
962,395.22592681437834,231.63982257896754 degree,104650.0
963,205.5345177260886,259.3724480963929 degree,107387.0
964,58.19021551032413,266.63431626344845 degree,107544.0
965,82.70026815172086,260.1060331081411 degree,107682.0
966,84.58559546577165,248.05436065909217 degree,107694.0
967,211.22485178212017,269.5437718627121 degree,107697.0
968,214.39764567843335,264.03592132159474 degree,107703.0
969,268.9388633427992,267.10716392763095 degree,107709.0
970,263.96543586100285,243.08466915393825 degree,107716.0
971,91.10366519597721,215.25961139578143 degree,107830.0
972,62.35275534320713,302.30402118497545 degree,107851.0
973,103.44962219041828,195.50211579763652 degree,110470.0
974,95.76368997818399,249.2603320566267 degree,110567.0
975,67.5271699765097,254.68892900143686 degree,110754.0
976,39.48848501159234,286.56908519468755 degree,110942.0
977,119.56505155890835,262.70850550933255 degree,110947.0
978,263.9728082263611,270.83030549808984 degree,111239.0
979,407.07615065179874,259.5920075037469 degree,111285.0
980,101.79575576661009,263.4458852427481 degree,113991.0
981,308.2382914152479,249.49650236388013 degree,114047.0
982,402.40535440784595,248.11497570473514 degree,114051.0
983,340.8841375126684,240.43672607892813 degree,114196.0
984,375.2174118985754,250.3772879757895 degree,114217.0
985,61.71518129212888,188.15285286031184 degree,114363.0
986,265.4168844754285,277.25970342681023 degree,114402.0
987,261.82364897387805,250.22261957816355 degree,114668.0
