,date,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,prec,western_low,western_high,northwestern_low,northwestern_high,eastern_low,eastern_high,western_freeze,northwestern_freeze,eastern_freeze
1094,1999-04-15,62829.0,3.0,1999-04-15 06:00:00,1999-04-15 12:00:00,6.0,,,,313.4139800715978,246.598870425065 degree,44.94427490234375,-710.3474988621687,,-687.1850113959542,,-408.8085953136099,384.35073680948767,-1,-1,1
1095,1999-04-20,62856.0,3.0,1999-04-20 00:00:00,1999-04-20 06:00:00,6.0,,,,110.71518911249903,208.08054243660612 degree,,-876.2071988419783,365.9487101502417,-781.1974066493068,,-498.00458739515676,364.4718037401754,1,-1,1
1096,1999-04-21,62869.0,3.0,1999-04-21 06:00:00,1999-04-22 00:00:00,18.0,,,,159.5826029357362,257.88046082947926 degree,13.525634765625,-923.7310992544076,331.9594409421846,-689.3947089988413,,-457.03533320860384,775.5451269880089,-1,-1,1
1097,1999-04-22,62873.0,3.0,1999-04-22 06:00:00,1999-04-22 12:00:00,6.0,,,,157.30196585509182,210.82178127550776 degree,12.36895751953125,-968.5615464025104,290.70681900624504,-653.0229868712365,,-484.15407007222586,866.2076776435633,-1,-1,1
1098,1999-04-22,62885.0,3.0,1999-04-22 06:00:00,1999-04-22 12:00:00,6.0,,,,157.30196585509182,210.82178127550776 degree,12.36895751953125,-968.5615464025104,290.70681900624504,-653.0229868712365,,-484.15407007222586,866.2076776435633,-1,-1,1
1099,1999-04-23,62893.0,3.0,1999-04-23 06:00:00,1999-04-24 00:00:00,18.0,,,,295.1758054275016,262.72228105736815 degree,26.081512451171875,-969.3852066016927,307.70669060649794,-951.8659918444976,,-529.8493211190903,625.1561737471509,-1,-1,1
1100,1999-05-05,62980.0,3.0,1999-05-05 18:00:00,1999-05-06 06:00:00,12.0,,,,531.5217732342109,223.00167372382484 degree,154.29806518554688,-1331.8991281210376,345.1331188320478,-1165.673579982235,,-769.3167615501272,372.2953673306438,-1,-1,1
1101,1999-05-14,63059.0,3.0,1999-05-14 12:00:00,1999-05-16 00:00:00,36.0,,,,544.899524209574,237.89893251310076 degree,176.77191162109375,-1447.3592330514994,,-1292.2023156344153,,-423.7994921212936,,-1,-1,-1
1102,1999-05-17,63072.0,3.0,1999-05-17 06:00:00,1999-05-17 12:00:00,6.0,,,,231.94029803830287,268.9898087772236 degree,55.60542297363281,-1514.7758770337118,348.7664595666659,-1339.143222732385,574.4528406341356,-673.518633836364,333.8446828632025,-1,-1,-1
1103,1999-05-21,63091.0,3.0,1999-05-21 12:00:00,1999-05-21 18:00:00,6.0,,,,403.836349876299,215.14526047774842 degree,78.62188720703125,-1525.2990574610621,371.431300362109,-1228.8175406145158,701.4923886354874,-674.5121005750204,,-1,-1,-1
1104,1999-05-21,63118.0,3.0,1999-05-21 18:00:00,1999-05-23 12:00:00,42.0,,,,489.5558528772239,209.92447852070273 degree,109.006591796875,-1525.2990574610621,371.431300362109,-1228.8175406145158,701.4923886354874,-674.5121005750204,,-1,-1,-1
1105,1999-05-22,63129.0,3.0,1999-05-22 06:00:00,1999-05-22 12:00:00,6.0,,,,446.2217852151466,178.66497758495157 degree,107.23431396484375,-1556.1035150692674,393.09130580006433,-1385.6007521446447,369.90748168418213,-706.9170447377865,316.8976012268266,-1,-1,-1
1106,1999-05-25,63153.0,3.0,1999-05-25 18:00:00,1999-05-27 18:00:00,48.0,,,,704.9598559334652,197.4798934448643 degree,172.14093017578125,-1629.2070566430002,,-1229.9453960684846,,-999.4197531157764,284.22290547603455,-1,-1,1
1107,1999-05-29,63200.0,3.0,1999-05-29 06:00:00,1999-05-29 12:00:00,6.0,,,,735.8012789534064,188.50033643770013 degree,88.1162109375,-1713.248410474615,,-1207.850485633574,,-949.0995005059119,295.0474348773137,-1,-1,1
1108,1999-05-29,63199.0,3.0,1999-05-29 18:00:00,1999-05-31 06:00:00,36.0,,,,805.7818441111946,205.25625450951833 degree,205.26861572265625,-1713.248410474615,,-1207.850485633574,,-949.0995005059119,295.0474348773137,-1,-1,1
1109,1999-05-31,63215.0,3.0,1999-05-31 06:00:00,1999-05-31 12:00:00,6.0,,,,564.5331486703415,239.6887274472288 degree,101.0240478515625,-986.1593281158677,,-1359.6330355681764,,-802.3195227206164,232.1718881246441,-1,-1,-1
1110,2000-03-08,65759.0,3.0,2000-03-08 06:00:00,2000-03-08 12:00:00,6.0,,,,345.984514638541,240.8683604194179 degree,8.1884765625,-366.8925232721919,,-425.90488582662454,,-196.85186162211573,,-1,-1,-1
1111,2000-03-09,65764.0,3.0,2000-03-09 06:00:00,2000-03-09 12:00:00,6.0,,,,423.0029873805626,241.96386991410776 degree,26.436279296875,-276.52858213937236,,-245.78222212117373,,-382.40400303747333,,-1,-1,-1
1112,2000-03-12,65796.0,3.0,2000-03-12 18:00:00,2000-03-13 00:00:00,6.0,,,,374.32205857118004,241.8915754576763 degree,11.929931640625,-343.90418490642344,,-466.1668781443918,,-322.17147095988497,,-1,-1,-1
1113,2000-03-13,65802.0,3.0,2000-03-13 12:00:00,2000-03-14 00:00:00,12.0,,,,607.1771411219711,260.7340377693415 degree,32.4605712890625,-314.5560223079457,,-426.16010965604437,,-254.3180207079287,,-1,-1,-1
1114,2000-03-14,65811.0,3.0,2000-03-14 06:00:00,2000-03-15 00:00:00,18.0,,,,473.7444572912905,256.71777738016215 degree,37.883544921875,-336.9947226636394,,-274.3611859651314,,-230.10917705013406,,-1,-1,-1
1115,2000-03-29,65923.0,3.0,2000-03-29 12:00:00,2000-03-29 18:00:00,6.0,,,,272.15442866930715,208.9875307307588 degree,18.980224609375,-230.81844120306388,422.0170052065418,-259.24863598742604,455.7329128150693,-192.70517115501136,226.99479879585155,1,-1,-1
1116,2000-04-24,66113.0,3.0,2000-04-24 06:00:00,2000-04-24 12:00:00,6.0,,,,560.686134302064,247.08115967820459 degree,130.04476928710938,-977.3039603532072,332.3524675476588,-991.6885693010726,473.5775357151524,-342.8899121097359,,1,-1,-1
1117,2000-04-29,66159.0,3.0,2000-04-29 12:00:00,2000-04-29 18:00:00,6.0,,,,490.29441015744425,222.38878976208073 degree,81.8941650390625,-1147.276871534522,,-970.1399855011607,,-415.2031232974401,,-1,-1,-1
1118,2000-05-01,66179.0,3.0,2000-05-01 12:00:00,2000-05-01 18:00:00,6.0,,,,634.3106776466481,217.61764683347616 degree,56.377044677734375,-1163.6639134858633,421.31431674535594,-1006.4815598029356,611.4556893444709,-370.02203973898986,,1,-1,-1
1119,2000-05-03,66197.0,3.0,2000-05-03 06:00:00,2000-05-03 18:00:00,12.0,,,,313.1703882306037,270.39894618152096 degree,127.36309814453125,-1063.5693018334177,598.458818088937,-1022.842806154071,475.00686714043525,-424.735313227759,,1,-1,-1
1120,2000-05-10,66246.0,3.0,2000-05-10 00:00:00,2000-05-10 06:00:00,6.0,,,,228.87154248874438,265.1574461451659 degree,40.5186767578125,-927.5980922306537,884.7274979807723,-827.6479279833769,1043.8823647069669,-768.189004139708,371.28606361699997,0,-1,1
1121,2000-05-10,66250.0,3.0,2000-05-10 12:00:00,2000-05-10 18:00:00,6.0,,,,298.6820602245021,294.5629834166754 degree,41.1922607421875,-927.5980922306537,884.7274979807723,-827.6479279833769,1043.8823647069669,-768.189004139708,371.28606361699997,0,-1,1
1122,2000-05-11,66257.0,3.0,2000-05-11 06:00:00,2000-05-11 12:00:00,6.0,,,,194.09427182501116,328.7427758665076 degree,75.59201049804688,-957.5834175687972,805.6521065235966,-944.4453513999127,795.8310508097874,-800.6769509292182,379.9653940664183,-1,-1,1
1123,2000-05-12,66266.0,3.0,2000-05-12 06:00:00,2000-05-12 12:00:00,6.0,,,,194.05551309527473,88.86194203422292 degree,134.7501220703125,-1121.1201071610583,617.28060196469,-1203.323509250091,617.798989234696,-834.7287665786055,341.1554042813484,-1,-1,1
1124,2000-05-21,66337.0,3.0,2000-05-21 12:00:00,2000-05-21 18:00:00,6.0,,,,280.6644238598455,190.90475306102874 degree,110.19091796875,-1432.909884904104,502.9413862711501,-1329.8306276709964,458.0317016494662,-424.01332943287986,208.20444908927243,-1,-1,-1
1125,2000-05-23,66352.0,3.0,2000-05-23 06:00:00,2000-05-26 12:00:00,78.0,,,,794.211729894136,224.91393431312142 degree,235.663330078125,-1650.290053214219,326.57031503054293,-1524.4967329934568,,-739.5599808086694,,-1,-1,-1
1126,2000-05-26,66377.0,3.0,2000-05-26 12:00:00,2000-05-27 06:00:00,18.0,,,,745.4316786783261,236.46713778189707 degree,243.6591796875,-1670.1733187534503,322.99131706622427,-1534.5223945766934,,-872.3256947726671,311.392573345267,-1,-1,-1
1127,2000-05-27,66388.0,3.0,2000-05-27 12:00:00,2000-05-28 00:00:00,12.0,,,,742.2162643676046,211.22471351314834 degree,228.749267578125,-1638.3666817359692,299.0292977785813,-1498.578835810099,,-853.4153083761804,,-1,-1,-1
1128,2000-05-28,66394.0,3.0,2000-05-28 06:00:00,2000-05-28 12:00:00,6.0,,,,767.3563586069197,226.3667204863706 degree,74.157958984375,-1650.2587757817014,296.55701479166635,-1448.602333483723,497.14413643220087,-741.9484554791334,,-1,-1,-1
1129,2001-03-22,68858.0,3.0,2001-03-22 06:00:00,2001-03-22 12:00:00,6.0,,,,250.2454683125692,250.71445038597767 degree,10.202880859375,-264.0461733107114,,-182.18349395459978,,-135.519626248838,358.04876630091474,-1,-1,1
1130,2001-03-28,68898.0,3.0,2001-03-28 06:00:00,2001-03-29 00:00:00,18.0,,,,225.99194918662062,236.5068235076626 degree,27.5517578125,-255.94985025750748,146.6585497393447,-350.87410146737074,,-157.88010492356554,374.7637288973755,-1,-1,1
1131,2001-03-30,68911.0,3.0,2001-03-30 00:00:00,2001-03-30 12:00:00,12.0,,,,505.13755758226984,260.35986243974224 degree,29.062255859375,-258.0203699629271,,-278.60400197286674,,-170.3586125213037,370.8976871538949,-1,-1,1
1132,2001-04-08,68982.0,3.0,2001-04-08 12:00:00,2001-04-08 18:00:00,6.0,,,,435.7978546622742,234.8422690234997 degree,14.594268798828125,-353.90120063411996,528.1904527850371,-382.7375745149734,706.5513576228619,-237.17396144534442,183.07447837968115,1,1,-1
1133,2001-04-26,69147.0,3.0,2001-04-26 06:00:00,2001-04-28 12:00:00,54.0,,,,518.3155313223832,245.91168298820114 degree,105.2781982421875,-1117.681798716941,274.49322616924263,-1073.927873753448,,-355.80692290842336,,-1,-1,-1
1134,2001-05-08,69259.0,3.0,2001-05-08 06:00:00,2001-05-09 18:00:00,36.0,,,,489.7812668665836,259.1583930063854 degree,119.49069213867188,-1318.8284363118219,364.82848641933913,-1182.5433910503832,534.588279611247,-673.1536007747367,297.3764820128016,-1,-1,1
1135,2001-05-08,69264.0,3.0,2001-05-08 12:00:00,2001-05-08 18:00:00,6.0,,,,301.68376435099344,307.5342856622549 degree,65.42803955078125,-1318.8284363118219,364.82848641933913,-1182.5433910503832,534.588279611247,-673.1536007747367,297.3764820128016,-1,-1,1
1136,2001-05-16,69321.0,3.0,2001-05-16 06:00:00,2001-05-16 12:00:00,6.0,,,,230.43620933961776,170.6891419319945 degree,79.03509521484375,-1437.4438758084818,403.78678401173255,-1182.0945653510369,728.8108400775577,-690.7728142395371,225.09896331168125,-1,-1,-1
1137,2001-05-25,69399.0,3.0,2001-05-25 06:00:00,2001-05-25 12:00:00,6.0,,,,275.9907874148647,227.81016228812152 degree,107.60498046875,-1667.8029405017091,,-1470.6093869323834,,-788.723768629786,233.80603969536605,-1,-1,-1
1138,2001-05-27,69410.0,3.0,2001-05-27 06:00:00,2001-05-27 12:00:00,6.0,,,,369.08918729360767,217.41270722628894 degree,127.26025390625,-1612.1012847427473,361.95381355643997,-1355.0105163321311,582.2567929740114,-784.1629716790579,337.1675552344808,-1,-1,-1
1139,2001-05-28,69424.0,3.0,2001-05-28 12:00:00,2001-05-28 18:00:00,6.0,,,,316.86537594227644,223.09366621837952 degree,109.48931884765625,-1674.2744641812722,330.0940903550119,-1393.5296618519485,361.7715265555227,-787.9778601576053,289.90687137860397,-1,-1,-1
1140,2001-05-29,69434.0,3.0,2001-05-29 00:00:00,2001-05-29 06:00:00,6.0,,,,248.30787145637763,281.71101741954044 degree,83.765380859375,-1755.619479935712,,-1519.3296751784299,,-686.386143754727,,-1,-1,-1
1141,2001-05-31,69440.0,3.0,2001-05-31 12:00:00,2001-05-31 18:00:00,6.0,,,,531.8000893301955,220.246203763655 degree,193.7535400390625,-1599.5552803412272,375.2213967302509,-1473.645324092063,475.8302215178143,-604.7984957542755,,-1,-1,-1
1142,2002-03-04,71963.0,3.0,2002-03-04 06:00:00,2002-03-04 12:00:00,6.0,,,,350.16575540107885,257.0090087083778 degree,9.8134765625,-253.99046191223132,,-206.258850263358,579.5743520468404,-217.90729621920823,,-1,-1,-1
1143,2002-03-14,72039.0,3.0,2002-03-14 12:00:00,2002-03-15 00:00:00,12.0,,,,434.19181478394796,256.4959549241412 degree,19.2021484375,-391.69654591889,521.6205853809112,-240.00314215968632,,-90.06711722883372,404.4281786811782,1,-1,1
1144,2002-03-23,72114.0,3.0,2002-03-23 06:00:00,2002-03-23 12:00:00,6.0,,,,200.59768304015347,254.3998889683303 degree,12.1796875,-166.77905549132734,447.1064095252261,-160.19836631397052,148.3606871835491,-164.9595404921779,340.45742805396077,1,1,1
1145,2002-03-25,72134.0,3.0,2002-03-25 06:00:00,2002-03-25 12:00:00,6.0,,,,412.74420950415504,251.62079878492673 degree,36.273193359375,-257.580358861572,,-416.32647850538075,,-153.51292366263849,366.5643115200072,-1,-1,1
1146,2002-03-26,72146.0,3.0,2002-03-26 06:00:00,2002-03-26 18:00:00,12.0,,,,621.974837757425,240.13469432776824 degree,80.82177734375,-218.87657602478586,,-303.36287152208746,,-146.1145598612494,394.25387937576346,-1,-1,1
1147,2002-04-09,72255.0,3.0,2002-04-09 06:00:00,2002-04-09 12:00:00,6.0,,,,382.2432477222865,249.35962434005262 degree,86.3460693359375,-530.1835090379518,408.9095843335476,-562.9114704045094,569.3978462666324,-255.71064422303846,176.1251554786364,-1,-1,-1
1148,2002-04-09,72258.0,3.0,2002-04-09 18:00:00,2002-04-10 00:00:00,6.0,,,,406.5251410835258,256.64360683589564 degree,74.44723510742188,-530.1835090379518,408.9095843335476,-562.9114704045094,569.3978462666324,-255.71064422303846,176.1251554786364,-1,-1,-1
1149,2002-04-18,72216.0,3.0,2002-04-18 12:00:00,2002-04-18 18:00:00,6.0,,,,673.7962035119568,240.10199128446206 degree,66.5506591796875,-814.4288594658449,437.67886398278847,-781.0668292564727,586.1832457814356,-407.4179925353005,278.08676548322205,1,1,1
1150,2002-04-24,72362.0,3.0,2002-04-24 06:00:00,2002-04-24 12:00:00,6.0,,,,247.88040746378803,219.85145030296516 degree,65.47230529785156,-1001.2063875709923,236.48331045960003,-587.6917721851655,,-368.14267410475,,-1,-1,-1
1151,2002-04-25,72372.0,3.0,2002-04-25 06:00:00,2002-04-25 18:00:00,12.0,,,,466.38144147267974,235.4542659398855 degree,101.8609619140625,-697.9977612001286,,-547.6526370042767,,-394.2062333575602,,-1,-1,-1
1152,2002-04-25,72353.0,3.0,2002-04-25 12:00:00,2002-04-25 18:00:00,6.0,,,,376.40726553149926,235.11686577693436 degree,31.67840576171875,-697.9977612001286,,-547.6526370042767,,-394.2062333575602,,-1,-1,-1
1153,2002-04-26,72378.0,3.0,2002-04-26 00:00:00,2002-04-26 12:00:00,12.0,,,,521.6613957653983,238.33148490984496 degree,87.8836669921875,-991.7849321593848,,-936.5792817743062,,-468.8375954226952,194.00920529519007,-1,-1,-1
1154,2002-04-26,72380.0,3.0,2002-04-26 06:00:00,2002-04-26 18:00:00,12.0,,,,454.3367311102921,248.1471225690352 degree,42.35003662109375,-991.7849321593848,,-936.5792817743062,,-468.8375954226952,194.00920529519007,-1,-1,-1
1155,2002-04-27,72385.0,3.0,2002-04-27 00:00:00,2002-04-27 18:00:00,18.0,,,,706.9150302628962,238.4462251294165 degree,99.85150146484375,-950.6314578700823,,-917.8141123233397,,-364.9722037857342,,-1,-1,-1
1156,2002-04-29,72400.0,3.0,2002-04-29 06:00:00,2002-04-29 12:00:00,6.0,,,,336.60731111522574,247.68908577868902 degree,63.0474853515625,-684.0862367872137,,-631.2546011741904,,-410.76120433129347,,-1,-1,-1
1157,2002-04-30,72411.0,3.0,2002-04-30 06:00:00,2002-04-30 12:00:00,6.0,,,,670.9694883773716,228.82767885163915 degree,41.29107666015625,-1089.9650063070796,,-640.7715537836814,,-414.09573815767806,,-1,-1,-1
1158,2002-05-18,72547.0,3.0,2002-05-18 06:00:00,2002-05-21 12:00:00,78.0,,,,834.9024507597662,226.80606397133946 degree,231.10330200195312,-1593.0162409810514,304.02656999961096,-882.0901653770172,,-856.8235260176695,322.89770834778903,-1,-1,1
1159,2002-05-21,72566.0,3.0,2002-05-21 12:00:00,2002-05-21 18:00:00,6.0,,,,462.55743164872604,208.99885893210137 degree,84.8543701171875,-1609.501390937749,,-1318.7471013345707,,-492.186259516287,,-1,-1,-1
1160,2003-03-02,75108.0,3.0,2003-03-02 06:00:00,2003-03-02 18:00:00,12.0,,,,188.07241616177035,234.51786706133262 degree,,-536.828678947254,,-1682.889411086177,,-67.65939095576869,552.735049226528,-1,-1,1
1161,2003-03-04,75125.0,3.0,2003-03-04 06:00:00,2003-03-04 18:00:00,12.0,,,,365.8963872097788,254.9953496481351 degree,32.384765625,-1104.5809978020766,,-1171.6088767643735,,-78.1804899146408,413.57427738519914,-1,-1,1
1162,2003-03-16,75212.0,3.0,2003-03-16 18:00:00,2003-03-17 00:00:00,6.0,,,,376.8880011120186,263.9305843067392 degree,18.100830078125,-391.66109345253665,,-595.2749902988892,,-154.48636508878096,171.60580866505674,-1,-1,-1
1163,2003-04-04,75346.0,3.0,2003-04-04 06:00:00,2003-04-04 12:00:00,6.0,,,,286.5010588565113,260.8612764281528 degree,40.47406005859375,-393.4430946988755,,-531.4725286303621,,-169.36125427574046,151.8594656418253,-1,-1,-1
1164,2003-04-05,75358.0,3.0,2003-04-05 12:00:00,2003-04-09 18:00:00,102.0,,,,333.609096159796,255.3235022150199 degree,130.65460205078125,-316.66204380137816,,-393.27942617923094,,-211.80171827455857,257.8079014581164,-1,-1,1
1165,2003-04-18,75467.0,3.0,2003-04-18 06:00:00,2003-04-18 12:00:00,6.0,,,,387.73129213635434,267.3765959899563 degree,79.93917846679688,-813.9704444122176,370.31119717037245,-781.7893486181367,,-436.93227688743514,336.6149833802198,-1,-1,1
1166,2003-04-19,75479.0,3.0,2003-04-19 12:00:00,2003-04-19 18:00:00,6.0,,,,431.82064624006995,215.9014747782535 degree,65.63482666015625,-592.7051257258909,,-1927.466387042875,,-467.4441659003366,444.1078123404031,-1,-1,1
1167,2003-04-26,75541.0,3.0,2003-04-26 12:00:00,2003-04-26 18:00:00,6.0,,,,384.82629592386235,231.262821103485 degree,50.12420654296875,-1079.1882431964425,246.73292829290912,-960.6234631992259,582.4600207983764,-584.2881237870728,320.85499563482557,-1,-1,1
1168,2003-05-02,75596.0,3.0,2003-05-02 12:00:00,2003-05-02 18:00:00,6.0,,,,349.22230366405176,210.37587508385116 degree,46.107879638671875,-837.2442855703135,,-1577.2380174208822,,-371.0978044144338,,-1,-1,-1
1169,2003-05-03,75606.0,3.0,2003-05-03 06:00:00,2003-05-03 12:00:00,6.0,,,,342.3456677261417,270.3203959163527 degree,63.52519226074219,-873.6712668927821,,-1298.6643403102573,,-470.4476239929899,296.5083800449004,-1,-1,-1
1170,2003-05-03,75595.0,3.0,2003-05-03 18:00:00,2003-05-04 06:00:00,12.0,,,,516.2191635657,247.58721313965023 degree,95.05157470703125,-873.6712668927821,,-1298.6643403102573,,-470.4476239929899,296.5083800449004,-1,-1,-1
1171,2003-05-04,75614.0,3.0,2003-05-04 18:00:00,2003-05-05 06:00:00,12.0,,,,609.5935755999543,242.70671955097828 degree,108.814208984375,-749.9682945844852,,-898.3667159535428,,-582.1921730199726,,-1,-1,-1
1172,2003-05-05,75618.0,3.0,2003-05-05 12:00:00,2003-05-05 18:00:00,6.0,,,,416.8709963228456,269.02866894726793 degree,94.03057861328125,-641.5240159868677,,-800.0455510069345,,-440.3702149605679,,-1,-1,-1
1173,2003-05-15,75689.0,3.0,2003-05-15 06:00:00,2003-05-16 12:00:00,30.0,,,,528.1951046381121,245.93496664348433 degree,107.994384765625,-1504.9636555134782,,-1113.5529397809282,,-623.2343382069089,333.2553115366815,-1,-1,-1
1174,2003-05-17,75703.0,3.0,2003-05-17 06:00:00,2003-05-20 12:00:00,78.0,,,,868.8287519677787,194.61668941133914 degree,131.638427734375,-1552.9319414970857,,-1274.2972203216248,,-710.0355161244379,388.48717565578886,-1,-1,1
1175,2003-05-25,75776.0,3.0,2003-05-25 00:00:00,2003-05-25 06:00:00,6.0,,,,395.1437051805997,216.1502896189446 degree,86.389404296875,-1011.6473517967553,,-1391.9878998822287,,-653.7669596935611,,-1,-1,-1
1176,2004-03-06,78287.0,3.0,2004-03-06 06:00:00,2004-03-06 12:00:00,6.0,,,,172.85569296320494,229.74371030133238 degree,,,859.8747752205747,,914.8596191668686,-136.19374829010187,450.38606475445926,1,1,1
1177,2004-03-09,78311.0,3.0,2004-03-09 18:00:00,2004-03-10 12:00:00,18.0,,,,287.67470675062873,226.3448951053233 degree,1.6591796875,,846.1900776380869,-390.68902389235683,478.5574257877867,,560.6752514509755,1,-1,1
1178,2004-03-10,78315.0,3.0,2004-03-10 12:00:00,2004-03-11 12:00:00,24.0,,,,453.3279874203082,237.70467297210854 degree,2.0867919921875,,686.9951139583964,-216.01723839898386,,,599.9338155986002,1,-1,1
1179,2004-03-23,78412.0,3.0,2004-03-23 12:00:00,2004-03-24 00:00:00,12.0,,,,394.67990750253256,250.27476229586188 degree,,-202.71516014567294,270.9261527233225,-611.5921465943031,,,1009.869355200877,-1,-1,1
1180,2004-03-25,78435.0,3.0,2004-03-25 12:00:00,2004-03-25 18:00:00,6.0,,,,357.63587795743416,239.84195744185536 degree,37.35205078125,-165.96286408738115,,-359.01744824402215,,-143.0699609718231,649.9035506098428,-1,-1,1
1181,2004-03-26,78440.0,3.0,2004-03-26 06:00:00,2004-03-26 18:00:00,12.0,,,,407.46714327994613,264.0714169846301 degree,22.50830078125,-169.10231705396225,118.89552924252791,-210.235018062188,,-107.96632937759323,485.5867314821872,-1,-1,1
1182,2004-03-27,78449.0,3.0,2004-03-27 06:00:00,2004-03-27 18:00:00,12.0,,,,377.49284024267854,260.0672984512547 degree,31.66552734375,-173.69875052414574,422.97548082585337,-227.9309267068968,595.5235811311294,-132.10644714720314,403.64898957670766,1,1,1
1183,2004-03-28,78457.0,3.0,2004-03-28 00:00:00,2004-03-29 00:00:00,24.0,,,,517.1737659324004,248.66628960147375 degree,43.313232421875,-169.30996906772648,426.99808552779825,-230.24975927762165,515.6420815787246,-156.93514743928546,350.81384801938776,1,-1,1
1184,2004-03-30,78473.0,3.0,2004-03-30 00:00:00,2004-03-30 06:00:00,6.0,,,,514.4633631385693,239.20910163904222 degree,29.53369140625,-240.93560722075208,511.19061182976526,-288.8773179261339,716.9126904753488,-194.79768187464816,201.44646007239726,1,1,-1
1185,2004-03-30,78480.0,3.0,2004-03-30 12:00:00,2004-03-30 18:00:00,6.0,,,,393.26656427001495,241.10689558926651 degree,26.482666015625,-240.93560722075208,511.19061182976526,-288.8773179261339,716.9126904753488,-194.79768187464816,201.44646007239726,1,1,-1
1186,2004-03-31,78484.0,3.0,2004-03-31 00:00:00,2004-03-31 06:00:00,6.0,,,,278.25030094495594,254.12989480535066 degree,10.78515625,-256.64875522727453,521.9483755831052,-295.3900655052634,770.3313136485059,-204.17607238097614,,1,1,-1
1187,2004-03-31,78490.0,3.0,2004-03-31 12:00:00,2004-03-31 18:00:00,6.0,,,,252.4416445346824,243.80285549034005 degree,27.87060546875,-256.64875522727453,521.9483755831052,-295.3900655052634,770.3313136485059,-204.17607238097614,,1,1,-1
1188,2004-04-14,78618.0,3.0,2004-04-14 00:00:00,2004-04-14 12:00:00,12.0,,,,638.081931484733,223.73613234222293 degree,59.25190734863281,-749.8744723621674,460.6014632862833,-717.5406321084395,598.3307805965935,-311.1912515918904,119.24206207052612,-1,-1,-1
1189,2004-04-14,78622.0,3.0,2004-04-14 18:00:00,2004-04-15 00:00:00,6.0,,,,723.7239125137322,229.51816479780942 degree,108.82435607910156,-749.8744723621674,460.6014632862833,-717.5406321084395,598.3307805965935,-311.1912515918904,119.24206207052612,-1,-1,-1
1190,2004-04-15,78630.0,3.0,2004-04-15 06:00:00,2004-04-17 06:00:00,48.0,,,,910.3283771109511,230.1755520459098 degree,321.71575927734375,-718.8177537444445,498.60824206982716,-688.9203804357848,587.9905313620915,-300.88828716072084,152.9179290500906,1,1,-1
1191,2004-04-17,78657.0,3.0,2004-04-17 12:00:00,2004-04-17 18:00:00,6.0,,,,499.28838171847724,232.56575763204035 degree,136.7554931640625,-832.6431508199471,408.0470563836325,-780.5177716117827,524.4442374275,-371.31840815450494,322.60655118069485,1,1,1
1192,2004-04-17,78648.0,3.0,2004-04-17 18:00:00,2004-04-18 00:00:00,6.0,,,,499.28838171847724,232.56575763204035 degree,136.74224853515625,-832.6431508199471,408.0470563836325,-780.5177716117827,524.4442374275,-371.31840815450494,322.60655118069485,1,1,1
1193,2004-04-18,78662.0,3.0,2004-04-18 06:00:00,2004-04-19 12:00:00,30.0,,,,708.8150504358953,243.2184012034886 degree,187.81707763671875,-675.1377291968353,629.8842174818714,-646.0851030467966,441.3876083320739,-328.39549769538206,140.7909850568135,1,-1,-1
1194,2004-04-28,78737.0,3.0,2004-04-28 12:00:00,2004-04-28 18:00:00,6.0,,,,320.98304952190716,251.8357482030259 degree,29.27020263671875,-1177.7668185134737,,-819.9855248971568,,-325.3258725067901,,-1,-1,-1
1195,2004-04-29,78742.0,3.0,2004-04-29 06:00:00,2004-04-29 12:00:00,6.0,,,,169.6828412876852,212.31934178261247 degree,86.95849609375,-563.3534947995109,,-954.6491330581754,,-401.4136347851472,189.4582239990279,-1,-1,-1
1196,2004-04-30,78745.0,3.0,2004-04-30 00:00:00,2004-04-30 12:00:00,12.0,,,,251.67065672557987,304.7725073017083 degree,100.2646484375,-820.5778987515268,,-828.240618098673,,-584.3224357103153,181.29096036163952,-1,-1,-1
1197,2004-05-06,78794.0,3.0,2004-05-06 00:00:00,2004-05-07 12:00:00,36.0,,,,341.55786292843305,262.6192617319164 degree,44.3245849609375,-1199.1554148119253,435.4407333551858,-1059.291085255832,501.3533764986617,-480.1258440754393,,-1,-1,-1
1198,2004-05-10,78834.0,3.0,2004-05-10 06:00:00,2004-05-12 00:00:00,42.0,,,,773.5524062484036,226.98531796662735 degree,258.1461181640625,-1437.4893438603099,,-1322.7876302085208,,-796.9137830238642,337.1383331719778,-1,-1,1
1199,2004-05-12,78848.0,3.0,2004-05-12 00:00:00,2004-05-12 06:00:00,6.0,,,,463.0133453714092,223.27104292471682 degree,153.2781982421875,-1465.7205071777205,,-1307.7927571020643,554.6890911479305,-830.9534506194735,361.2441477826619,-1,-1,1
1200,2004-05-17,78900.0,3.0,2004-05-17 12:00:00,2004-05-17 18:00:00,6.0,,,,485.17880613069065,205.3626436834533 degree,99.52821350097656,-1442.8945461938686,375.2374243669078,-1323.7258401283846,567.1327580073963,-899.4938392432739,445.9059042643625,-1,-1,1
1201,2004-05-17,78886.0,3.0,2004-05-17 18:00:00,2004-05-19 18:00:00,48.0,,,,769.1921286732335,166.20058534262506 degree,208.59933471679688,-1442.8945461938686,375.2374243669078,-1323.7258401283846,567.1327580073963,-899.4938392432739,445.9059042643625,-1,-1,1
