,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,freeze,prec,month,year,ivtdir_new,freeze_final
112,31225.0,1.0,1989-02-03 00:00:00,1989-02-03 18:00:00,18.0,,,,278.4889211012276,245.98946571411565 degree,-160.03862,39.056396484375,2,1989,245.98946571411565,0
113,31225.0,2.0,1989-02-01 12:00:00,1989-02-03 00:00:00,36.0,,,,145.15132502408824,215.20764617599676 degree,-486.49976,19.8623046875,2,1989,215.20764617599676,0
114,31322.0,1.0,1989-02-12 06:00:00,1989-02-12 12:00:00,6.0,,,,134.43643539607243,234.71808761995047 degree,-438.67084,2.5546875,2,1989,234.71808761995047,0
115,31344.0,1.0,1989-02-14 18:00:00,1989-02-15 00:00:00,6.0,,,,147.9474243266054,262.6636922599746 degree,-872.11957,15.923095703125,2,1989,262.6636922599746,0
116,31344.0,3.0,1989-02-15 00:00:00,1989-02-15 18:00:00,18.0,,,,248.6521459905161,258.2548724209533 degree,-719.29956,19.447265625,2,1989,258.2548724209533,-1
117,31359.0,1.0,1989-02-23 00:00:00,1989-02-24 06:00:00,30.0,,,,265.0101552956917,242.68810045021124 degree,-131.22571,23.98681640625,2,1989,242.68810045021124,0
118,31359.0,2.0,1989-02-19 06:00:00,1989-02-23 00:00:00,90.0,,,,141.36449165680833,252.43039928154656 degree,-601.1939,13.852783203125,2,1989,252.43039928154656,0
119,33946.0,1.0,1989-12-07 00:00:00,1989-12-08 12:00:00,36.0,,,,216.25859422149088,226.36091512577136 degree,398.14893,38.436279296875,12,1989,226.36091512577136,0
120,33946.0,2.0,1989-12-03 12:00:00,1989-12-07 00:00:00,84.0,,,,330.33653415380024,242.12685819719727 degree,352.9849,83.127685546875,12,1989,242.12685819719727,0
121,34037.0,1.0,1989-12-16 00:00:00,1989-12-16 18:00:00,18.0,,,,187.2497854902132,253.24571233194527 degree,308.67468,14.60394287109375,12,1989,253.24571233194527,0
122,34037.0,2.0,1989-12-15 00:00:00,1989-12-16 00:00:00,24.0,,,,170.4044710540731,227.19094848744706 degree,270.28696,17.0096435546875,12,1989,227.19094848744706,0
123,34051.0,1.0,1989-12-17 06:00:00,1989-12-18 00:00:00,18.0,,,,194.72204868133952,225.03696365495136 degree,281.78366,11.628662109375,12,1989,225.03696365495136,0
124,34284.0,1.0,1990-01-16 00:00:00,1990-01-20 00:00:00,96.0,,,,332.3869399535394,242.88597477590787 degree,150.77567,81.498291015625,1,1990,242.88597477590787,0
125,34284.0,2.0,1990-01-15 06:00:00,1990-01-16 00:00:00,18.0,,,,121.20469090297432,223.06569030193836 degree,-369.38644,8.5985107421875,1,1990,223.06569030193836,0
126,34336.0,1.0,1990-01-20 06:00:00,1990-01-20 12:00:00,6.0,,,,229.13295169576529,255.76109057198116 degree,509.72607,7.07421875,1,1990,255.76109057198116,0
127,34340.0,1.0,1990-01-20 18:00:00,1990-01-21 00:00:00,6.0,,,,164.95827616259504,254.31668116885464 degree,526.87744,5.8271484375,1,1990,254.31668116885464,0
128,34384.0,1.0,1990-01-25 06:00:00,1990-01-26 00:00:00,18.0,,,,129.8003632904299,246.44706866728475 degree,516.2787,27.630126953125,1,1990,246.44706866728475,0
129,34384.0,3.0,1990-01-26 00:00:00,1990-01-27 12:00:00,36.0,,,,108.05385648534704,246.54796241481756 degree,-41.218132,8.9599609375,1,1990,246.54796241481756,1
130,34388.0,1.0,1990-01-25 06:00:00,1990-01-25 12:00:00,6.0,,,,129.8003632904299,246.44706866728475 degree,618.80884,11.24658203125,1,1990,246.44706866728475,0
131,34412.0,1.0,1990-01-29 00:00:00,1990-01-29 06:00:00,6.0,,,,164.49952164932205,275.58344275768 degree,-299.5166,1.940185546875,1,1990,275.58344275768,0
132,34412.0,2.0,1990-01-28 12:00:00,1990-01-29 00:00:00,12.0,,,,25.541025771026423,147.41103862400465 degree,-677.5075,,1,1990,147.41103862400465,0
133,34426.0,1.0,1990-01-29 06:00:00,1990-01-29 12:00:00,6.0,,,,164.49952164932205,275.58344275768 degree,-263.52878,1.940185546875,1,1990,275.58344275768,0
134,34436.0,1.0,1990-01-30 12:00:00,1990-01-30 18:00:00,6.0,,,,67.16808914313984,246.89882919506314 degree,-35.946598,1.570068359375,1,1990,246.89882919506314,0
135,34467.0,1.0,1990-02-07 00:00:00,1990-02-07 18:00:00,18.0,,,,226.82082377299253,187.60423932098269 degree,-193.34286,56.554443359375,2,1990,187.60423932098269,0
136,34467.0,2.0,1990-02-04 00:00:00,1990-02-07 00:00:00,72.0,,,,218.15692342406436,227.75506371663673 degree,-617.66394,54.9490966796875,2,1990,227.75506371663673,0
137,34507.0,1.0,1990-02-11 00:00:00,1990-02-12 18:00:00,42.0,,,,160.30067246549063,229.91935762378418 degree,-30.597189,40.588623046875,2,1990,229.91935762378418,0
138,34507.0,2.0,1990-02-10 18:00:00,1990-02-11 00:00:00,6.0,,,,116.1251299645276,210.57545902010318 degree,249.38972,,2,1990,210.57545902010318,0
139,34641.0,1.0,1990-02-26 06:00:00,1990-02-26 12:00:00,6.0,,,,128.13197141938844,195.32712819280601 degree,-486.2591,20.61083984375,2,1990,195.32712819280601,0
140,37160.0,1.0,1990-12-19 00:00:00,1990-12-19 06:00:00,6.0,,,,31.95999035581925,313.4361997739846 degree,275.8479,,12,1990,313.4361997739846,0
