time,kidmap
1994-12-06,49372.0
1994-12-07,49372.0
1994-12-08,49372.0
1994-12-18,49487.0
1994-12-19,49487.0
1994-12-20,49504.0
1994-12-21,49504.0
1995-01-08,49639.0
1995-01-09,49639.0
1995-01-10,49664.0
1995-01-12,49650.0
1995-01-13,49685.0
1995-01-17,49691.0
1995-01-18,49691.0
1995-01-20,49749.0
1995-01-26,49799.0
1995-02-05,49849.0
1995-02-06,49849.0
1995-02-07,49849.0
1995-02-08,49849.0
1995-02-09,49849.0
1995-02-10,49910.0
1995-02-11,49910.0
1995-02-13,49945.0
1995-02-14,49945.0
1995-02-15,49957.0
1995-02-16,49957.0
1995-02-23,50021.0
1995-02-24,50017.0
1995-03-06,50094.0
1995-03-07,50094.0
1995-03-08,50094.0
1995-03-09,50118.0
1995-03-10,50123.0
1995-03-11,50132.0
1995-03-14,50141.0
1995-03-15,50141.0
1995-03-16,50141.0
1995-03-18,50170.0
1995-03-19,50186.0
1995-03-20,50185.0
1995-03-21,50185.0
1995-03-22,50185.0
1995-03-23,50185.0
1995-03-24,50218.0
1995-03-25,50218.0
1995-03-26,50241.0
1995-03-27,50241.0
1995-03-28,50241.0
1995-03-30,50272.0
1995-03-31,50275.0
1995-04-07,50335.0
1995-04-12,50392.0
1995-04-13,50398.0
1995-04-16,50416.0
1995-04-17,50416.0
1995-04-20,50457.0
1995-04-21,50420.0
1995-04-22,50483.0
1995-04-23,50486.0
1995-04-24,50486.0
1995-04-25,50486.0
1995-04-26,50486.0
1995-04-28,50519.0
1995-05-01,50552.0
1995-05-03,50548.0
1995-05-08,50606.0
1995-05-09,50606.0
1995-05-14,50640.0
1995-05-15,50640.0
1995-05-16,50656.0
1995-05-17,50656.0
1995-05-18,50656.0
1995-05-19,50656.0
1995-05-21,50696.0
1995-05-22,50710.0
1995-05-28,50754.0
1995-05-30,50768.0
1995-12-04,52483.0
1995-12-05,52483.0
1995-12-06,52483.0
1995-12-07,52483.0
1995-12-08,52483.0
1995-12-12,52526.0
1995-12-13,52540.0
1995-12-14,52552.0
1995-12-15,52556.0
1995-12-16,52556.0
1995-12-17,52556.0
1995-12-20,52596.0
1995-12-26,52628.0
1996-01-07,52722.0
1996-01-12,52782.0
1996-01-13,52782.0
1996-01-14,52799.0
1996-01-15,52799.0
1996-01-16,52816.0
1996-01-22,52870.0
1996-01-23,52878.0
1996-01-24,52878.0
1996-02-02,52957.0
1996-02-03,52957.0
1996-02-05,52994.0
1996-02-06,52994.0
1996-02-09,53027.0
1996-02-10,53023.0
1996-02-11,53023.0
1996-02-12,53053.0
1996-02-14,53066.0
1996-02-21,53115.0
1996-02-22,53115.0
1996-02-23,53118.0
1996-02-24,53118.0
1996-02-25,53118.0
1996-02-26,53118.0
1996-02-27,53174.0
1996-02-29,53185.0
1996-03-01,53198.0
1996-03-02,53142.0
1996-03-03,53142.0
1996-03-04,53142.0
1996-03-05,53142.0
1996-03-06,53142.0
1996-03-07,53142.0
1996-03-08,53142.0
1996-03-09,53142.0
1996-03-10,53142.0
1996-03-11,53142.0
1996-03-12,53258.0
1996-03-13,53265.0
1996-03-14,53265.0
1996-03-15,53276.0
1996-03-16,53295.0
1996-03-17,53301.0
1996-03-18,53310.0
1996-03-20,53321.0
1996-03-21,53331.0
1996-03-22,53339.0
1996-03-23,53338.0
1996-03-24,53338.0
1996-03-25,53339.0
1996-03-26,53361.0
1996-03-28,53380.0
1996-03-29,53380.0
1996-03-30,53380.0
1996-03-31,53414.0
1996-04-06,53457.0
1996-04-13,53484.0
1996-04-14,53484.0
1996-04-15,53484.0
1996-04-16,53528.0
1996-04-18,53541.0
1996-04-19,53520.0
1996-04-20,53520.0
1996-04-23,53573.0
1996-04-25,53573.0
1996-04-26,53601.0
1996-04-30,53625.0
1996-05-01,53641.0
1996-05-02,53644.0
1996-05-06,53682.0
1996-05-07,53682.0
1996-05-12,53739.0
1996-05-15,53768.0
1996-05-20,53781.0
1996-05-24,53846.0
1996-05-29,53882.0
1996-05-30,53882.0
1996-12-23,55693.0
1996-12-25,55712.0
1996-12-27,55680.0
1997-01-16,55893.0
1997-01-17,55893.0
1997-01-18,55893.0
1997-01-19,55893.0
1997-01-21,55962.0
1997-01-22,55958.0
1997-01-25,55983.0
1997-01-26,55983.0
1997-01-27,55983.0
1997-02-12,56131.0
1997-02-22,56199.0
1997-02-23,56199.0
1997-02-24,56199.0
1997-02-27,56244.0
1997-02-28,56244.0
1997-03-01,56244.0
1997-03-05,56283.0
1997-03-06,56283.0
1997-03-07,56283.0
1997-03-08,56320.0
1997-03-09,56320.0
1997-03-10,56320.0
1997-03-11,56320.0
1997-03-12,56343.0
1997-03-13,56363.0
1997-03-14,56370.0
1997-03-15,56375.0
1997-03-16,56375.0
1997-03-17,56375.0
1997-03-18,56375.0
1997-03-19,56375.0
1997-03-23,56460.0
1997-03-25,56464.0
1997-03-26,56464.0
1997-03-27,56477.0
1997-03-28,56477.0
1997-03-30,56484.0
1997-03-31,56484.0
1997-04-02,56529.0
1997-04-03,56529.0
1997-04-05,56523.0
1997-04-06,56523.0
1997-04-07,56557.0
1997-04-09,56579.0
1997-04-10,56579.0
1997-04-11,56579.0
1997-04-19,56654.0
1997-04-26,56711.0
1997-05-06,56776.0
1997-05-07,56800.0
1997-05-08,56807.0
1997-05-09,56816.0
1997-05-14,56849.0
1997-05-16,56880.0
1997-05-18,56885.0
1997-05-19,56903.0
1997-05-20,56903.0
1997-05-30,56993.0
1997-12-01,58716.0
1997-12-02,58718.0
1997-12-04,58739.0
1997-12-07,58768.0
1997-12-08,58768.0
1997-12-09,58768.0
1997-12-10,58768.0
1997-12-11,58764.0
1997-12-13,58805.0
1997-12-14,58805.0
1997-12-15,58805.0
1997-12-17,58816.0
1997-12-18,58816.0
1997-12-28,58894.0
1998-01-03,58918.0
1998-01-05,58932.0
1998-01-06,58932.0
1998-01-07,58932.0
1998-01-10,58972.0
1998-01-11,58972.0
1998-01-12,58990.0
1998-01-13,58994.0
1998-01-14,58994.0
1998-01-15,58990.0
1998-01-16,58990.0
1998-01-17,59023.0
1998-01-19,59037.0
1998-01-20,59037.0
1998-01-21,59037.0
1998-01-22,59037.0
1998-01-25,59079.0
1998-01-26,59079.0
1998-01-27,59079.0
1998-01-29,59113.0
1998-01-30,59113.0
1998-01-31,59113.0
1998-02-08,59099.0
1998-02-09,59099.0
1998-02-10,59099.0
1998-02-12,59206.0
1998-02-13,59206.0
1998-02-14,59206.0
1998-02-15,59206.0
1998-02-17,59254.0
1998-02-18,59267.0
1998-02-19,59267.0
1998-02-23,59296.0
1998-02-24,59296.0
1998-02-25,59296.0
1998-02-26,59334.0
1998-02-27,59341.0
1998-02-28,59341.0
1998-03-01,59341.0
1998-03-02,59341.0
1998-03-03,59341.0
1998-03-04,59341.0
1998-03-06,59386.0
1998-03-07,59385.0
1998-03-08,59385.0
1998-03-11,59428.0
1998-03-12,59430.0
1998-03-13,59430.0
1998-03-15,59461.0
1998-03-18,59469.0
1998-03-19,59469.0
1998-03-20,59469.0
1998-03-22,59509.0
1998-03-23,59509.0
1998-03-24,59509.0
1998-03-25,59509.0
1998-03-29,59560.0
1998-03-30,59560.0
1998-03-31,59586.0
1998-04-01,59592.0
1998-04-02,59592.0
1998-04-04,59619.0
1998-04-05,59624.0
1998-04-06,59630.0
1998-04-07,59630.0
1998-04-08,59651.0
1998-04-10,59661.0
1998-04-20,59717.0
1998-04-21,59717.0
1998-04-22,59717.0
1998-04-23,59717.0
1998-04-24,59756.0
1998-04-25,59756.0
1998-04-26,59756.0
1998-04-27,59796.0
1998-04-29,59823.0
1998-04-30,59823.0
1998-05-01,59843.0
1998-05-02,59843.0
1998-05-03,59853.0
1998-05-05,59874.0
1998-05-07,59898.0
1998-05-08,59905.0
1998-05-09,59905.0
1998-05-11,59932.0
1998-05-14,59920.0
1998-05-15,59920.0
1998-05-18,59983.0
1998-05-19,59983.0
1998-05-20,60014.0
1998-05-22,60029.0
1998-05-23,60039.0
1998-05-30,60088.0
1998-05-31,60066.0
1998-12-24,61970.0
1998-12-25,61970.0
1998-12-31,62011.0
1999-01-01,62011.0
1999-01-02,62011.0
1999-01-06,62082.0
1999-01-07,62082.0
1999-01-10,62106.0
1999-01-19,62158.0
1999-01-20,62158.0
1999-01-21,62170.0
1999-02-04,62247.0
1999-02-05,62278.0
1999-02-06,62278.0
1999-02-07,62291.0
1999-02-09,62278.0
1999-02-15,62363.0
1999-02-16,62369.0
1999-02-20,62359.0
1999-02-21,62359.0
1999-02-22,62359.0
1999-02-24,62439.0
1999-02-26,62452.0
1999-02-27,62469.0
1999-02-28,62469.0
1999-03-01,62469.0
1999-03-02,62469.0
1999-03-03,62469.0
1999-03-05,62523.0
1999-03-06,62523.0
1999-03-07,62523.0
1999-03-12,62585.0
1999-03-13,62589.0
1999-03-14,62589.0
1999-03-15,62615.0
1999-03-21,62637.0
1999-03-22,62637.0
1999-03-27,62695.0
1999-03-29,62710.0
1999-03-31,62719.0
1999-04-02,62736.0
1999-04-04,62748.0
1999-04-05,62758.0
1999-04-06,62758.0
1999-04-08,62779.0
1999-04-09,62779.0
1999-04-10,62779.0
1999-04-15,62829.0
1999-04-20,62856.0
1999-04-21,62869.0
1999-04-22,62873.0
1999-04-23,62893.0
1999-05-05,62980.0
1999-05-06,62980.0
1999-05-14,63059.0
1999-05-15,63059.0
1999-05-17,63072.0
1999-05-21,63091.0
1999-05-22,63118.0
1999-05-23,63118.0
1999-05-25,63153.0
1999-05-26,63153.0
1999-05-27,63153.0
1999-05-29,63199.0
1999-05-30,63199.0
1999-05-31,63199.0
1999-12-09,65029.0
1999-12-10,65040.0
2000-01-06,65223.0
2000-01-07,65223.0
2000-01-08,65252.0
2000-01-11,65278.0
2000-01-12,65284.0
2000-01-15,65316.0
2000-01-17,65315.0
2000-01-18,65315.0
2000-01-19,65344.0
2000-01-20,65356.0
2000-01-29,65417.0
2000-01-30,65417.0
2000-02-14,65547.0
2000-02-18,65589.0
2000-02-25,65651.0
2000-02-26,65661.0
2000-02-28,65671.0
2000-03-08,65759.0
2000-03-09,65764.0
2000-03-12,65796.0
2000-03-13,65802.0
2000-03-14,65811.0
2000-03-23,65881.0
2000-03-24,65867.0
2000-03-25,65867.0
2000-03-26,65867.0
2000-03-27,65867.0
2000-03-28,65914.0
2000-03-29,65923.0
2000-04-23,66111.0
2000-04-24,66111.0
2000-04-25,66111.0
2000-04-27,66132.0
2000-04-28,66132.0
2000-04-29,66132.0
2000-04-30,66132.0
2000-05-01,66179.0
2000-05-03,66197.0
2000-05-10,66246.0
2000-05-11,66257.0
2000-05-12,66266.0
2000-05-21,66337.0
2000-05-23,66352.0
2000-05-24,66352.0
2000-05-25,66352.0
2000-05-26,66352.0
2000-05-27,66377.0
2000-05-28,66394.0
2000-05-29,66400.0
2000-05-30,66409.0
2000-05-31,66409.0
2000-12-01,68002.0
2000-12-02,68002.0
2000-12-04,68032.0
2000-12-10,68056.0
2000-12-12,68056.0
2000-12-15,68106.0
2000-12-16,68106.0
2000-12-17,68106.0
2000-12-30,68221.0
2000-12-31,68221.0
2001-01-01,68221.0
2001-01-16,68336.0
2001-01-24,68407.0
2001-01-29,68445.0
2001-01-30,68456.0
2001-01-31,68456.0
2001-02-01,68471.0
2001-02-14,68569.0
2001-02-19,68601.0
2001-02-21,68607.0
2001-02-22,68607.0
2001-02-26,68658.0
2001-03-11,68736.0
2001-03-18,68809.0
2001-03-22,68858.0
2001-03-23,68864.0
2001-03-24,68857.0
2001-03-26,68857.0
2001-03-27,68893.0
2001-03-28,68898.0
2001-03-30,68911.0
2001-04-08,68982.0
2001-04-26,69147.0
2001-04-27,69147.0
2001-04-28,69147.0
2001-05-04,69199.0
2001-05-08,69259.0
2001-05-09,69259.0
2001-05-16,69321.0
2001-05-25,69399.0
2001-05-27,69410.0
2001-05-28,69424.0
2001-05-29,69434.0
2001-05-30,69449.0
2001-05-31,69440.0
2001-12-02,71164.0
2001-12-05,71183.0
2001-12-06,71183.0
2001-12-07,71212.0
2001-12-12,71266.0
2001-12-13,71266.0
2001-12-16,71298.0
2001-12-17,71298.0
2001-12-20,71306.0
2001-12-21,71306.0
2001-12-22,71306.0
2001-12-31,71435.0
2002-01-08,71473.0
2002-01-09,71473.0
2002-01-10,71513.0
2002-01-11,71513.0
2002-01-12,71513.0
2002-01-13,71513.0
2002-01-15,71560.0
2002-01-16,71571.0
2002-01-17,71587.0
2002-01-18,71593.0
2002-01-20,71607.0
2002-01-22,71630.0
2002-01-23,71642.0
2002-01-24,71648.0
2002-01-28,71686.0
2002-01-30,71706.0
2002-01-31,71717.0
2002-02-06,71760.0
2002-02-07,71767.0
2002-02-08,71767.0
2002-02-11,71795.0
2002-02-12,71807.0
2002-02-13,71810.0
2002-02-14,71810.0
2002-02-15,71810.0
2002-02-16,71810.0
2002-02-17,71810.0
2002-02-19,71858.0
2002-02-20,71866.0
2002-02-21,71869.0
2002-02-22,71869.0
2002-02-25,71907.0
2002-02-26,71913.0
2002-02-28,71934.0
2002-03-02,71951.0
2002-03-03,71961.0
2002-03-04,71963.0
2002-03-14,72039.0
2002-03-20,72087.0
2002-03-21,72087.0
2002-03-22,72087.0
2002-03-23,72114.0
2002-03-25,72134.0
2002-03-26,72146.0
2002-03-27,72159.0
2002-03-28,72159.0
2002-03-29,72125.0
2002-03-30,72125.0
2002-04-03,72193.0
2002-04-04,72219.0
2002-04-05,72210.0
2002-04-06,72210.0
2002-04-09,72255.0
2002-04-12,72254.0
2002-04-13,72254.0
2002-04-14,72254.0
2002-04-15,72254.0
2002-04-18,72216.0
2002-04-19,72313.0
2002-04-20,72317.0
2002-04-21,72317.0
2002-04-22,72334.0
2002-04-24,72362.0
2002-04-25,72353.0
2002-04-26,72378.0
2002-04-27,72385.0
2002-04-29,72400.0
2002-04-30,72411.0
2002-05-01,72417.0
2002-05-11,72506.0
2002-05-12,72506.0
2002-05-13,72510.0
2002-05-14,72529.0
2002-05-18,72547.0
2002-05-19,72547.0
2002-05-20,72547.0
2002-05-21,72547.0
2002-05-26,72625.0
2002-05-27,72625.0
2002-12-01,74383.0
2002-12-09,74447.0
2002-12-10,74447.0
2002-12-11,74447.0
2002-12-12,74447.0
2002-12-13,74447.0
2002-12-14,74447.0
2002-12-17,74515.0
2002-12-22,74526.0
2002-12-23,74526.0
2002-12-31,74610.0
2003-01-16,74752.0
2003-01-18,74773.0
2003-01-26,74826.0
2003-01-27,74829.0
2003-01-29,74832.0
2003-01-30,74839.0
2003-02-05,74873.0
2003-02-06,74873.0
2003-02-13,74963.0
2003-02-14,74952.0
2003-02-15,74952.0
2003-02-16,74983.0
2003-02-17,74922.0
2003-02-18,74922.0
2003-02-19,74922.0
2003-02-20,75014.0
2003-02-21,75023.0
2003-02-22,75023.0
2003-02-24,75047.0
2003-02-26,75071.0
2003-02-27,75071.0
2003-03-01,75096.0
2003-03-02,75108.0
2003-03-04,75125.0
2003-03-12,75183.0
2003-03-13,75183.0
2003-03-14,75183.0
2003-03-16,75212.0
2003-03-20,75230.0
2003-03-21,75236.0
2003-03-22,75236.0
2003-03-24,75264.0
2003-03-26,75277.0
2003-03-27,75277.0
2003-03-28,75277.0
2003-03-31,75300.0
2003-04-01,75300.0
2003-04-04,75346.0
2003-04-05,75358.0
2003-04-06,75358.0
2003-04-07,75358.0
2003-04-09,75358.0
2003-04-14,75423.0
2003-04-15,75439.0
2003-04-16,75439.0
2003-04-17,75439.0
2003-04-18,75461.0
2003-04-19,75479.0
2003-04-20,75483.0
2003-04-21,75476.0
2003-04-22,75476.0
2003-04-23,75476.0
2003-04-26,75541.0
2003-05-02,75596.0
2003-05-03,75595.0
2003-05-04,75595.0
2003-05-05,75614.0
2003-05-09,75637.0
2003-05-15,75689.0
2003-05-16,75689.0
2003-05-17,75703.0
2003-05-18,75703.0
2003-05-19,75703.0
2003-05-20,75703.0
2003-05-25,75776.0
2003-05-30,75818.0
2003-12-03,77571.0
2003-12-04,77581.0
2003-12-05,77590.0
2003-12-06,77594.0
2003-12-07,77594.0
2003-12-16,77664.0
2003-12-17,77664.0
2003-12-27,77742.0
2003-12-28,77720.0
2003-12-29,77747.0
2004-01-07,77809.0
2004-01-08,77809.0
2004-01-09,77809.0
2004-01-10,77846.0
2004-01-11,77846.0
2004-01-12,77846.0
2004-01-13,77846.0
2004-01-14,77846.0
2004-01-15,77846.0
2004-01-16,77894.0
2004-01-20,77935.0
2004-01-21,77935.0
2004-01-22,77935.0
2004-01-23,77935.0
2004-01-24,77935.0
2004-01-27,77979.0
2004-01-30,78012.0
2004-01-31,78023.0
2004-02-02,78037.0
2004-02-07,78063.0
2004-02-08,78063.0
2004-02-09,78083.0
2004-02-14,78124.0
2004-02-15,78124.0
2004-02-16,78124.0
2004-02-24,78210.0
2004-02-28,78229.0
2004-03-06,78287.0
2004-03-09,78311.0
2004-03-10,78311.0
2004-03-11,78315.0
2004-03-13,78334.0
2004-03-14,78334.0
2004-03-15,78334.0
2004-03-16,78334.0
2004-03-17,78334.0
2004-03-18,78360.0
2004-03-19,78371.0
2004-03-20,78371.0
2004-03-21,78394.0
2004-03-22,78399.0
2004-03-23,78412.0
2004-03-25,78435.0
2004-03-26,78440.0
2004-03-27,78449.0
2004-03-28,78457.0
2004-03-30,78473.0
2004-03-31,78484.0
2004-04-01,78424.0
2004-04-02,78424.0
2004-04-05,78503.0
2004-04-06,78503.0
2004-04-11,78596.0
2004-04-12,78586.0
2004-04-13,78613.0
2004-04-14,78618.0
2004-04-15,78613.0
2004-04-16,78613.0
2004-04-17,78630.0
2004-04-18,78662.0
2004-04-19,78662.0
2004-04-21,78675.0
2004-04-25,78675.0
2004-04-26,78675.0
2004-04-28,78737.0
2004-04-29,78742.0
2004-04-30,78745.0
2004-05-06,78794.0
2004-05-07,78794.0
2004-05-10,78834.0
2004-05-11,78834.0
2004-05-12,78848.0
2004-05-13,78862.0
2004-05-14,78862.0
2004-05-17,78886.0
2004-05-18,78886.0
2004-05-19,78886.0
2004-05-20,78913.0
2004-05-23,78957.0
2004-05-24,78961.0
2004-05-25,78973.0
2004-05-26,78983.0
2004-12-09,80815.0
2004-12-10,80815.0
2004-12-11,80843.0
2004-12-12,80843.0
2004-12-13,80848.0
2004-12-14,80848.0
2004-12-15,80848.0
2004-12-16,80848.0
2004-12-17,80848.0
2004-12-18,80848.0
2004-12-21,80917.0
2004-12-26,80946.0
2004-12-27,80946.0
2004-12-28,80946.0
2004-12-29,80946.0
2004-12-30,80988.0
2004-12-31,80988.0
2005-01-01,81002.0
2005-01-02,81018.0
2005-01-04,81038.0
2005-01-07,81055.0
2005-01-11,81096.0
2005-01-12,81096.0
2005-01-13,81113.0
2005-01-18,81168.0
2005-01-20,81164.0
2005-01-21,81195.0
2005-01-23,81195.0
2005-01-24,81195.0
2005-01-27,81256.0
2005-01-28,81269.0
2005-01-29,81269.0
2005-01-30,81269.0
2005-01-31,81269.0
2005-02-01,81247.0
2005-02-02,81247.0
2005-02-06,81366.0
2005-02-07,81357.0
2005-02-08,81376.0
2005-02-09,81376.0
2005-02-10,81376.0
2005-02-11,81376.0
2005-02-12,81409.0
2005-02-13,81409.0
2005-02-14,81409.0
2005-02-15,81409.0
2005-02-16,81448.0
2005-02-19,81481.0
2005-02-20,81488.0
2005-02-21,81499.0
2005-02-22,81454.0
2005-02-23,81454.0
2005-02-26,81542.0
2005-02-28,81563.0
2005-03-01,81563.0
2005-03-02,81563.0
2005-03-05,81612.0
2005-03-06,81617.0
2005-03-08,81637.0
2005-03-09,81657.0
2005-03-11,81644.0
2005-03-12,81644.0
2005-03-13,81644.0
2005-03-14,81698.0
2005-03-15,81698.0
2005-03-16,81714.0
2005-03-17,81714.0
2005-03-18,81729.0
2005-03-19,81735.0
2005-03-20,81735.0
2005-03-21,81745.0
2005-03-23,81774.0
2005-03-24,81774.0
2005-03-25,81774.0
2005-03-26,81776.0
2005-03-28,81808.0
2005-03-29,81808.0
2005-03-30,81823.0
2005-03-31,81823.0
2005-04-03,81841.0
2005-04-04,81841.0
2005-04-05,81841.0
2005-04-06,81873.0
2005-04-07,81888.0
2005-04-09,81898.0
2005-04-10,81900.0
2005-04-19,81944.0
2005-05-05,82116.0
2005-05-06,82121.0
2005-05-07,82133.0
2005-05-28,82305.0
2005-05-29,82310.0
2005-12-04,84153.0
2005-12-22,84291.0
2005-12-23,84291.0
2005-12-24,84291.0
2005-12-25,84295.0
2005-12-26,84295.0
2005-12-27,84325.0
2006-01-13,84473.0
2006-01-14,84473.0
2006-01-15,84473.0
2006-01-16,84473.0
2006-01-17,84473.0
2006-01-25,84568.0
2006-01-26,84561.0
2006-01-27,84561.0
2006-01-28,84561.0
2006-01-29,84610.0
2006-01-30,84619.0
2006-02-09,84675.0
2006-02-10,84675.0
2006-02-11,84675.0
2006-02-12,84706.0
2006-02-13,84721.0
2006-02-15,84731.0
2006-02-16,84746.0
2006-02-17,84756.0
2006-02-18,84756.0
2006-02-19,84783.0
2006-02-22,84800.0
2006-02-23,84815.0
2006-02-24,84815.0
2006-02-25,84815.0
2006-02-26,84815.0
2006-02-28,84873.0
2006-03-10,84977.0
2006-03-11,84977.0
2006-03-12,84994.0
2006-03-16,85037.0
2006-03-18,85048.0
2006-03-19,85048.0
2006-03-20,85081.0
2006-03-21,85082.0
2006-03-23,85117.0
2006-03-30,85151.0
2006-03-31,85179.0
2006-04-07,85225.0
2006-04-08,85225.0
2006-04-09,85255.0
2006-04-10,85252.0
2006-04-11,85252.0
2006-04-12,85267.0
2006-04-19,85329.0
2006-04-20,85340.0
2006-04-27,85385.0
2006-04-28,85409.0
2006-05-10,85497.0
2006-05-11,85497.0
2006-05-12,85510.0
2006-05-27,85618.0
2006-05-29,85639.0
2006-05-30,85651.0
2006-05-31,85651.0
2006-12-02,87455.0
2006-12-03,87455.0
2006-12-04,87455.0
2006-12-05,87455.0
2006-12-11,87523.0
2006-12-12,87528.0
2006-12-15,87558.0
2006-12-24,87627.0
2006-12-25,87633.0
2006-12-28,87648.0
2006-12-29,87648.0
2007-01-13,87757.0
2007-01-17,87790.0
2007-01-18,87790.0
2007-01-23,87841.0
2007-01-24,87845.0
2007-02-01,87901.0
2007-02-02,87917.0
2007-02-05,87934.0
2007-02-08,87984.0
2007-02-09,87984.0
2007-02-10,87984.0
2007-02-11,87984.0
2007-02-14,88038.0
2007-02-15,88038.0
2007-02-19,88074.0
2007-02-20,88074.0
2007-02-25,88130.0
2007-02-26,88130.0
2007-02-27,88138.0
2007-02-28,88138.0
2007-03-01,88165.0
2007-03-02,88165.0
2007-03-11,88247.0
2007-03-12,88247.0
2007-03-13,88263.0
2007-03-15,88266.0
2007-03-16,88266.0
2007-03-17,88266.0
2007-03-18,88266.0
2007-03-19,88266.0
2007-03-20,88266.0
2007-03-25,88295.0
2007-03-26,88295.0
2007-03-27,88295.0
2007-03-28,88295.0
2007-03-29,88295.0
2007-03-30,88295.0
2007-03-31,88295.0
2007-04-03,88414.0
2007-04-04,88414.0
2007-04-05,88428.0
2007-04-08,88451.0
2007-04-13,88467.0
2007-04-14,88467.0
2007-04-15,88494.0
2007-04-16,88507.0
2007-04-21,88545.0
2007-04-22,88545.0
2007-04-23,88561.0
2007-04-29,88614.0
2007-05-01,88622.0
2007-05-07,88693.0
2007-05-09,88710.0
2007-05-10,88710.0
2007-05-12,88730.0
2007-05-13,88736.0
2007-05-14,88754.0
2007-05-15,88742.0
2007-05-16,88742.0
2007-05-17,88742.0
2007-05-18,88779.0
2007-05-20,88789.0
2007-05-21,88789.0
2007-05-22,88789.0
2007-05-23,88789.0
2007-05-24,88816.0
2007-12-08,90684.0
2007-12-15,90762.0
2007-12-16,90762.0
2007-12-17,90762.0
2007-12-18,90793.0
2007-12-19,90804.0
2007-12-20,90804.0
2007-12-22,90828.0
2008-01-04,90924.0
2008-01-05,90934.0
2008-01-06,90945.0
2008-01-07,90945.0
2008-01-08,90945.0
2008-01-09,90945.0
2008-01-10,90969.0
2008-01-11,90928.0
2008-01-12,90928.0
2008-01-14,91004.0
2008-01-15,91004.0
2008-01-16,91004.0
2008-01-17,91004.0
2008-01-18,91035.0
2008-01-19,91042.0
2008-01-20,91052.0
2008-01-22,91041.0
2008-01-23,91041.0
2008-01-24,91041.0
2008-01-25,91041.0
2008-01-26,91041.0
2008-01-27,91041.0
2008-01-30,91041.0
2008-01-31,91041.0
2008-02-01,91155.0
2008-02-07,91213.0
2008-02-08,91213.0
2008-02-09,91213.0
2008-02-10,91213.0
2008-02-15,91270.0
2008-02-16,91270.0
2008-02-20,91293.0
2008-02-21,91293.0
2008-02-27,91352.0
2008-02-28,91352.0
2008-03-03,91394.0
2008-03-04,91386.0
2008-03-05,91386.0
2008-03-14,91477.0
2008-03-15,91483.0
2008-03-16,91495.0
2008-03-21,91532.0
2008-03-23,91544.0
2008-03-24,91544.0
2008-03-25,91544.0
2008-03-27,91586.0
2008-03-28,91598.0
2008-03-30,91611.0
2008-04-03,91646.0
2008-04-04,91659.0
2008-04-08,91662.0
2008-04-09,91662.0
2008-04-10,91662.0
2008-04-12,91721.0
2008-04-18,91759.0
2008-04-22,91801.0
2008-05-04,91902.0
2008-05-26,92077.0
2008-05-27,92077.0
2008-12-05,93882.0
2008-12-06,93889.0
2008-12-07,93889.0
2008-12-08,93913.0
2008-12-15,93974.0
2008-12-16,93981.0
2008-12-17,93990.0
2008-12-18,94000.0
2008-12-19,94008.0
2008-12-20,94008.0
2008-12-22,94036.0
2008-12-23,94036.0
2008-12-24,94036.0
2009-01-01,94101.0
2009-01-02,94101.0
2009-01-03,94101.0
2009-01-15,94213.0
2009-01-16,94215.0
2009-01-21,94265.0
2009-01-22,94265.0
2009-01-23,94280.0
2009-01-24,94280.0
2009-01-25,94294.0
2009-02-11,94413.0
2009-02-12,94413.0
2009-02-13,94453.0
2009-02-21,94515.0
2009-02-22,94518.0
2009-02-25,94549.0
2009-02-26,94539.0
2009-02-27,94564.0
2009-02-28,94564.0
2009-03-01,94564.0
2009-03-02,94564.0
2009-03-03,94564.0
2009-03-10,94659.0
2009-03-11,94665.0
2009-03-12,94665.0
2009-03-17,94730.0
2009-03-18,94730.0
2009-03-22,94766.0
2009-03-23,94774.0
2009-03-25,94765.0
2009-03-26,94765.0
2009-03-27,94804.0
2009-03-28,94812.0
2009-03-29,94821.0
2009-03-30,94821.0
2009-03-31,94821.0
2009-04-01,94821.0
2009-04-02,94821.0
2009-04-04,94859.0
2009-04-05,94859.0
2009-04-08,94901.0
2009-04-09,94896.0
2009-04-10,94896.0
2009-04-12,94942.0
2009-04-13,94950.0
2009-04-14,94950.0
2009-04-15,94974.0
2009-04-16,94968.0
2009-04-17,94976.0
2009-04-18,94993.0
2009-04-19,95015.0
2009-04-22,95026.0
2009-04-25,95036.0
2009-04-26,95036.0
2009-04-27,95036.0
2009-04-30,95100.0
2009-05-01,95100.0
2009-05-02,95117.0
2009-05-03,95118.0
2009-05-07,95116.0
2009-05-10,95152.0
2009-05-11,95184.0
2009-05-12,95190.0
2009-05-13,95203.0
2009-05-14,95203.0
2009-05-23,95309.0
2009-05-25,95325.0
2009-05-26,95335.0
2009-05-27,95335.0
2009-05-30,95369.0
2009-05-31,95369.0
2009-12-08,97256.0
2009-12-09,97256.0
2009-12-10,97256.0
2009-12-12,97303.0
2009-12-16,97349.0
2009-12-19,97330.0
2009-12-20,97392.0
2009-12-21,97392.0
2010-01-02,97501.0
2010-01-12,97571.0
2010-01-13,97571.0
2010-01-26,97670.0
2010-02-04,97756.0
2010-02-05,97756.0
2010-02-06,97756.0
2010-02-07,97756.0
2010-02-08,97756.0
2010-02-12,97837.0
2010-02-16,97866.0
2010-02-17,97877.0
2010-02-18,97877.0
2010-02-19,97877.0
2010-02-20,97903.0
