,trackID,ar_cat,start_date,end_date,duration
6383,104486.0,3,2012-02-08 06:00:00,2012-02-09 06:00:00,24.0
6385,104547.0,3,2012-02-16 06:00:00,2012-02-16 12:00:00,6.0
6388,104650.0,3,2012-02-29 00:00:00,2012-03-01 00:00:00,24.0
6391,104754.0,3,2012-03-13 06:00:00,2012-03-14 00:00:00,18.0
6397,104800.0,3,2012-03-19 00:00:00,2012-03-19 12:00:00,12.0
6401,104877.0,3,2012-04-01 00:00:00,2012-04-01 06:00:00,6.0
6403,104972.0,3,2012-04-09 12:00:00,2012-04-09 18:00:00,6.0
6409,105067.0,3,2012-04-22 06:00:00,2012-04-24 06:00:00,48.0
6410,105096.0,3,2012-04-26 18:00:00,2012-04-27 00:00:00,6.0
6411,105103.0,3,2012-04-27 12:00:00,2012-04-30 18:00:00,78.0
6412,105113.0,3,2012-04-29 06:00:00,2012-04-29 12:00:00,6.0
6413,105129.0,3,2012-05-01 06:00:00,2012-05-01 12:00:00,6.0
6415,105337.0,3,2012-05-28 00:00:00,2012-05-28 12:00:00,12.0
6418,107275.0,3,2012-12-13 12:00:00,2012-12-14 00:00:00,12.0
6420,107327.0,3,2012-12-23 00:00:00,2012-12-23 12:00:00,12.0
6423,107387.0,3,2012-12-30 06:00:00,2012-12-31 00:00:00,18.0
6427,107544.0,3,2013-01-17 06:00:00,2013-01-19 00:00:00,42.0
6428,107554.0,3,2013-01-22 00:00:00,2013-01-22 06:00:00,6.0
6431,107682.0,3,2013-02-04 12:00:00,2013-02-06 00:00:00,36.0
6432,107694.0,3,2013-02-06 06:00:00,2013-02-06 12:00:00,6.0
6433,107697.0,3,2013-02-06 18:00:00,2013-02-07 06:00:00,12.0
6434,107703.0,3,2013-02-07 12:00:00,2013-02-08 00:00:00,12.0
6435,107709.0,3,2013-02-08 06:00:00,2013-02-08 18:00:00,12.0
6436,107716.0,3,2013-02-09 00:00:00,2013-02-09 06:00:00,6.0
6437,107774.0,3,2013-02-15 12:00:00,2013-02-18 00:00:00,60.0
6439,107830.0,3,2013-02-22 18:00:00,2013-02-23 06:00:00,12.0
6440,107851.0,3,2013-02-26 18:00:00,2013-02-27 00:00:00,6.0
6441,107871.0,3,2013-03-03 00:00:00,2013-03-03 18:00:00,18.0
6444,107959.0,3,2013-03-13 00:00:00,2013-03-13 06:00:00,6.0
6447,108045.0,3,2013-03-23 06:00:00,2013-03-24 00:00:00,18.0
6448,108079.0,3,2013-03-27 18:00:00,2013-03-28 06:00:00,12.0
6449,108152.0,3,2013-04-04 06:00:00,2013-04-05 12:00:00,30.0
6463,108381.0,3,2013-05-03 06:00:00,2013-05-03 12:00:00,6.0
6464,108408.0,3,2013-05-07 00:00:00,2013-05-07 12:00:00,12.0
6465,108463.0,3,2013-05-13 12:00:00,2013-05-16 06:00:00,66.0
6466,108491.0,3,2013-05-16 06:00:00,2013-05-16 12:00:00,6.0
6467,108501.0,3,2013-05-16 18:00:00,2013-05-17 12:00:00,18.0
6468,108520.0,3,2013-05-19 00:00:00,2013-05-20 00:00:00,24.0
6471,108577.0,3,2013-05-26 06:00:00,2013-05-26 12:00:00,6.0
6472,108573.0,3,2013-05-26 12:00:00,2013-05-26 18:00:00,6.0
6473,108578.0,3,2013-05-27 18:00:00,2013-05-28 00:00:00,6.0
6474,108599.0,3,2013-05-28 06:00:00,2013-05-29 06:00:00,24.0
6475,108603.0,3,2013-05-28 12:00:00,2013-05-28 18:00:00,6.0
6476,108608.0,3,2013-05-29 00:00:00,2013-05-30 00:00:00,24.0
6477,108637.0,3,2013-05-30 18:00:00,2013-05-31 06:00:00,12.0
6478,110470.0,3,2013-12-01 06:00:00,2013-12-01 18:00:00,12.0
6481,110567.0,3,2013-12-10 06:00:00,2013-12-10 18:00:00,12.0
6483,110754.0,3,2013-12-31 00:00:00,2013-12-31 06:00:00,6.0
6487,110907.0,3,2014-01-17 18:00:00,2014-01-18 00:00:00,6.0
6488,110942.0,3,2014-01-21 06:00:00,2014-01-21 12:00:00,6.0
6489,110947.0,3,2014-01-21 18:00:00,2014-01-22 18:00:00,24.0
6493,111174.0,3,2014-02-13 18:00:00,2014-02-17 00:00:00,78.0
6494,111239.0,3,2014-02-21 12:00:00,2014-02-23 12:00:00,48.0
6495,111285.0,3,2014-02-26 12:00:00,2014-02-28 18:00:00,54.0
6496,111386.0,3,2014-03-10 18:00:00,2014-03-11 00:00:00,6.0
6497,111392.0,3,2014-03-11 06:00:00,2014-03-11 12:00:00,6.0
6498,111397.0,3,2014-03-17 00:00:00,2014-03-17 18:00:00,18.0
6501,111525.0,3,2014-04-01 06:00:00,2014-04-01 12:00:00,6.0
6502,111562.0,3,2014-04-01 12:00:00,2014-04-01 18:00:00,6.0
6505,111634.0,3,2014-04-10 00:00:00,2014-04-11 00:00:00,24.0
6506,111670.0,3,2014-04-11 12:00:00,2014-04-11 18:00:00,6.0
6507,111691.0,3,2014-04-15 00:00:00,2014-04-15 06:00:00,6.0
6508,111739.0,3,2014-04-19 06:00:00,2014-04-19 18:00:00,12.0
6509,111750.0,3,2014-04-20 06:00:00,2014-04-20 18:00:00,12.0
6510,111799.0,3,2014-04-25 00:00:00,2014-04-25 18:00:00,18.0
6511,111907.0,3,2014-05-07 12:00:00,2014-05-11 06:00:00,90.0
6512,111938.0,3,2014-05-11 18:00:00,2014-05-12 00:00:00,6.0
6513,111950.0,3,2014-05-12 18:00:00,2014-05-13 06:00:00,12.0
6514,111955.0,3,2014-05-13 06:00:00,2014-05-13 12:00:00,6.0
6519,112035.0,3,2014-05-23 06:00:00,2014-05-23 12:00:00,6.0
6520,112080.0,3,2014-05-27 06:00:00,2014-05-28 00:00:00,18.0
6521,112083.0,3,2014-05-28 06:00:00,2014-05-28 12:00:00,6.0
6522,112092.0,3,2014-05-30 18:00:00,2014-05-31 00:00:00,6.0
6524,113991.0,3,2014-12-06 18:00:00,2014-12-07 06:00:00,12.0
6525,114047.0,3,2014-12-13 18:00:00,2014-12-14 00:00:00,6.0
6526,114051.0,3,2014-12-14 06:00:00,2014-12-15 00:00:00,18.0
6528,114196.0,3,2014-12-31 18:00:00,2015-01-03 12:00:00,66.0
6529,114217.0,3,2015-01-03 18:00:00,2015-01-04 00:00:00,6.0
6535,114363.0,3,2015-01-21 06:00:00,2015-01-22 06:00:00,24.0
6536,114402.0,3,2015-01-29 12:00:00,2015-01-30 18:00:00,30.0
6541,114602.0,3,2015-02-24 00:00:00,2015-02-27 06:00:00,78.0
6542,114668.0,3,2015-02-27 12:00:00,2015-02-27 18:00:00,6.0
6543,114676.0,3,2015-03-01 00:00:00,2015-03-03 18:00:00,66.0
6544,114718.0,3,2015-03-04 00:00:00,2015-03-04 18:00:00,18.0
6545,114806.0,3,2015-03-14 06:00:00,2015-03-14 18:00:00,12.0
6546,114816.0,3,2015-03-15 00:00:00,2015-03-16 18:00:00,42.0
6548,114887.0,3,2015-03-24 00:00:00,2015-03-24 12:00:00,12.0
6549,114926.0,3,2015-03-28 00:00:00,2015-03-29 00:00:00,24.0
6550,114941.0,3,2015-03-29 06:00:00,2015-03-30 00:00:00,18.0
6551,114945.0,3,2015-03-30 06:00:00,2015-03-30 12:00:00,6.0
6552,114920.0,3,2015-03-30 12:00:00,2015-04-01 00:00:00,36.0
6553,114962.0,3,2015-03-30 18:00:00,2015-04-04 18:00:00,120.0
6555,114993.0,3,2015-04-03 06:00:00,2015-04-03 12:00:00,6.0
6556,114994.0,3,2015-04-03 06:00:00,2015-04-03 12:00:00,6.0
6557,115003.0,3,2015-04-03 18:00:00,2015-04-04 00:00:00,6.0
6558,115008.0,3,2015-04-04 06:00:00,2015-04-04 12:00:00,6.0
6559,115021.0,3,2015-04-05 12:00:00,2015-04-05 18:00:00,6.0
6560,115032.0,3,2015-04-06 06:00:00,2015-04-06 12:00:00,6.0
6561,115070.0,3,2015-04-13 18:00:00,2015-04-14 00:00:00,6.0
6562,115102.0,3,2015-04-14 18:00:00,2015-04-15 06:00:00,12.0
6563,115109.0,3,2015-04-15 12:00:00,2015-04-16 00:00:00,12.0
6564,115117.0,3,2015-04-16 06:00:00,2015-04-19 00:00:00,66.0
6565,115107.0,3,2015-04-17 00:00:00,2015-04-17 12:00:00,12.0
6567,115152.0,3,2015-04-20 06:00:00,2015-04-20 12:00:00,6.0
6568,115166.0,3,2015-04-22 06:00:00,2015-04-23 00:00:00,18.0
6569,115180.0,3,2015-04-25 06:00:00,2015-04-26 18:00:00,36.0
6574,115354.0,3,2015-05-15 06:00:00,2015-05-15 12:00:00,6.0
6575,115360.0,3,2015-05-15 18:00:00,2015-05-16 06:00:00,12.0
6576,115331.0,3,2015-05-15 18:00:00,2015-05-16 00:00:00,6.0
6577,115366.0,3,2015-05-16 06:00:00,2015-05-16 18:00:00,12.0
6578,115368.0,3,2015-05-16 18:00:00,2015-05-17 12:00:00,18.0
6579,115385.0,3,2015-05-22 06:00:00,2015-05-22 12:00:00,6.0
6580,115453.0,3,2015-05-24 18:00:00,2015-05-25 00:00:00,6.0
6581,115435.0,3,2015-05-27 12:00:00,2015-05-27 18:00:00,6.0
6582,115476.0,3,2015-05-27 18:00:00,2015-05-28 00:00:00,6.0
6583,117297.0,3,2015-12-01 06:00:00,2015-12-03 00:00:00,42.0
6584,117305.0,3,2015-12-02 06:00:00,2015-12-02 12:00:00,6.0
6589,117355.0,3,2015-12-09 06:00:00,2015-12-09 12:00:00,6.0
6590,117363.0,3,2015-12-09 06:00:00,2015-12-10 00:00:00,18.0
6591,117368.0,3,2015-12-10 06:00:00,2015-12-11 06:00:00,24.0
6592,117384.0,3,2015-12-12 06:00:00,2015-12-12 12:00:00,6.0
6596,117531.0,3,2016-01-11 00:00:00,2016-01-11 06:00:00,6.0
6597,117690.0,3,2016-01-19 06:00:00,2016-01-22 06:00:00,72.0
6601,117887.0,3,2016-02-12 06:00:00,2016-02-12 12:00:00,6.0
6602,117879.0,3,2016-02-12 12:00:00,2016-02-12 18:00:00,6.0
6603,117938.0,3,2016-02-19 00:00:00,2016-02-20 12:00:00,36.0
6604,117969.0,3,2016-02-21 06:00:00,2016-02-22 00:00:00,18.0
6606,117996.0,3,2016-02-24 06:00:00,2016-02-25 12:00:00,30.0
6608,118104.0,3,2016-03-11 00:00:00,2016-03-12 06:00:00,30.0
6609,118114.0,3,2016-03-12 06:00:00,2016-03-13 12:00:00,30.0
6610,118133.0,3,2016-03-13 12:00:00,2016-03-15 00:00:00,36.0
6620,118334.0,3,2016-04-06 00:00:00,2016-04-06 06:00:00,6.0
6621,118340.0,3,2016-04-06 06:00:00,2016-04-06 12:00:00,6.0
6626,118389.0,3,2016-04-11 06:00:00,2016-04-11 18:00:00,12.0
6632,118440.0,3,2016-04-17 12:00:00,2016-04-18 00:00:00,12.0
6633,118449.0,3,2016-04-18 06:00:00,2016-04-18 12:00:00,6.0
6634,118455.0,3,2016-04-18 18:00:00,2016-04-20 12:00:00,42.0
6635,118485.0,3,2016-04-21 06:00:00,2016-04-24 06:00:00,72.0
6636,118509.0,3,2016-04-24 06:00:00,2016-04-24 18:00:00,12.0
6637,118515.0,3,2016-04-25 00:00:00,2016-04-25 18:00:00,18.0
6638,118540.0,3,2016-04-28 06:00:00,2016-04-29 06:00:00,24.0
6641,118603.0,3,2016-05-04 12:00:00,2016-05-04 18:00:00,6.0
6642,118604.0,3,2016-05-05 12:00:00,2016-05-05 18:00:00,6.0
6646,118618.0,3,2016-05-13 12:00:00,2016-05-16 12:00:00,72.0
6647,118682.0,3,2016-05-13 12:00:00,2016-05-14 12:00:00,24.0
6648,118712.0,3,2016-05-16 06:00:00,2016-05-16 18:00:00,12.0
6649,118719.0,3,2016-05-17 00:00:00,2016-05-18 06:00:00,30.0
6650,118739.0,3,2016-05-19 06:00:00,2016-05-19 12:00:00,6.0
6651,118750.0,3,2016-05-20 12:00:00,2016-05-21 00:00:00,12.0
6652,118766.0,3,2016-05-21 18:00:00,2016-05-27 12:00:00,138.0
6653,118791.0,3,2016-05-24 06:00:00,2016-05-24 12:00:00,6.0
6654,118801.0,3,2016-05-25 12:00:00,2016-05-25 18:00:00,6.0
6655,118784.0,3,2016-05-25 18:00:00,2016-05-26 00:00:00,6.0
6656,118805.0,3,2016-05-26 00:00:00,2016-05-26 06:00:00,6.0
6657,118836.0,3,2016-05-29 06:00:00,2016-05-29 12:00:00,6.0
6658,118840.0,3,2016-05-29 18:00:00,2016-05-30 00:00:00,6.0
6661,120719.0,3,2016-12-04 00:00:00,2016-12-04 06:00:00,6.0
6663,120777.0,3,2016-12-08 00:00:00,2016-12-08 06:00:00,6.0
6664,120789.0,3,2016-12-09 06:00:00,2016-12-09 12:00:00,6.0
6665,120794.0,3,2016-12-09 18:00:00,2016-12-10 00:00:00,6.0
6666,120798.0,3,2016-12-10 12:00:00,2016-12-10 18:00:00,6.0
6669,120972.0,3,2017-01-01 12:00:00,2017-01-01 18:00:00,6.0
6671,121180.0,3,2017-01-25 00:00:00,2017-01-25 12:00:00,12.0
6673,121217.0,3,2017-01-25 18:00:00,2017-01-26 00:00:00,6.0
6674,121174.0,3,2017-01-30 00:00:00,2017-01-30 06:00:00,6.0
6677,121306.0,3,2017-02-05 00:00:00,2017-02-05 06:00:00,6.0
6679,121436.0,3,2017-02-20 12:00:00,2017-02-22 06:00:00,42.0
6680,121454.0,3,2017-02-22 06:00:00,2017-02-22 18:00:00,12.0
6682,121492.0,3,2017-02-28 00:00:00,2017-02-28 06:00:00,6.0
6683,121554.0,3,2017-03-04 06:00:00,2017-03-04 12:00:00,6.0
6684,121592.0,3,2017-03-08 06:00:00,2017-03-13 00:00:00,114.0
6694,121781.0,3,2017-03-30 00:00:00,2017-03-30 12:00:00,12.0
6695,121780.0,3,2017-03-30 00:00:00,2017-03-30 12:00:00,12.0
6696,121786.0,3,2017-04-02 00:00:00,2017-04-02 06:00:00,6.0
6697,121803.0,3,2017-04-02 06:00:00,2017-04-03 00:00:00,18.0
6699,121814.0,3,2017-04-05 00:00:00,2017-04-05 18:00:00,18.0
6700,121828.0,3,2017-04-06 00:00:00,2017-04-06 06:00:00,6.0
6701,121859.0,3,2017-04-08 12:00:00,2017-04-08 18:00:00,6.0
6702,121866.0,3,2017-04-10 06:00:00,2017-04-11 12:00:00,30.0
6703,121924.0,3,2017-04-18 06:00:00,2017-04-19 00:00:00,18.0
6704,121965.0,3,2017-04-21 06:00:00,2017-04-21 12:00:00,6.0
6705,121985.0,3,2017-04-23 18:00:00,2017-04-24 18:00:00,24.0
6706,122000.0,3,2017-04-25 12:00:00,2017-04-25 18:00:00,6.0
6707,122049.0,3,2017-05-02 12:00:00,2017-05-02 18:00:00,6.0
6711,122220.0,3,2017-05-23 06:00:00,2017-05-23 12:00:00,6.0
6712,122204.0,3,2017-05-23 06:00:00,2017-05-23 12:00:00,6.0
6713,122258.0,3,2017-05-27 18:00:00,2017-05-28 00:00:00,6.0
6714,122291.0,3,2017-05-30 12:00:00,2017-05-31 06:00:00,18.0
6715,122302.0,3,2017-05-31 12:00:00,2017-06-01 00:00:00,12.0
6716,124132.0,3,2017-12-05 00:00:00,2017-12-06 00:00:00,24.0
6717,124143.0,3,2017-12-06 06:00:00,2017-12-06 12:00:00,6.0
6718,124162.0,3,2017-12-08 18:00:00,2017-12-09 00:00:00,6.0
6719,124166.0,3,2017-12-09 06:00:00,2017-12-09 18:00:00,12.0
6720,124173.0,3,2017-12-10 00:00:00,2017-12-10 18:00:00,18.0
6721,124186.0,3,2017-12-11 06:00:00,2017-12-11 18:00:00,12.0
6722,124274.0,3,2017-12-24 00:00:00,2017-12-25 00:00:00,24.0
6723,124340.0,3,2017-12-31 12:00:00,2018-01-03 06:00:00,66.0
6724,124429.0,3,2018-01-12 06:00:00,2018-01-12 12:00:00,6.0
6725,124432.0,3,2018-01-12 18:00:00,2018-01-13 00:00:00,6.0
6728,124614.0,3,2018-02-05 12:00:00,2018-02-06 00:00:00,12.0
6729,124631.0,3,2018-02-07 00:00:00,2018-02-07 06:00:00,6.0
6730,124639.0,3,2018-02-07 18:00:00,2018-02-08 00:00:00,6.0
6731,124675.0,3,2018-02-11 18:00:00,2018-02-12 12:00:00,18.0
6732,124667.0,3,2018-02-13 06:00:00,2018-02-14 00:00:00,18.0
6733,124691.0,3,2018-02-13 12:00:00,2018-02-13 18:00:00,6.0
6737,124778.0,3,2018-02-23 06:00:00,2018-02-24 00:00:00,18.0
6745,124954.0,3,2018-03-15 12:00:00,2018-03-17 00:00:00,36.0
6747,125046.0,3,2018-03-28 12:00:00,2018-03-28 18:00:00,6.0
6754,125206.0,3,2018-04-21 12:00:00,2018-04-21 18:00:00,6.0
6756,125290.0,3,2018-04-30 12:00:00,2018-04-30 18:00:00,6.0
6757,125336.0,3,2018-05-04 12:00:00,2018-05-07 06:00:00,66.0
6758,125347.0,3,2018-05-07 12:00:00,2018-05-07 18:00:00,6.0
6760,125461.0,3,2018-05-20 06:00:00,2018-05-20 12:00:00,6.0
6761,125464.0,3,2018-05-21 00:00:00,2018-05-21 18:00:00,18.0
6762,125481.0,3,2018-05-24 00:00:00,2018-05-25 00:00:00,24.0
6763,125514.0,3,2018-05-27 12:00:00,2018-05-27 18:00:00,6.0
6764,125507.0,3,2018-05-27 12:00:00,2018-05-28 12:00:00,24.0
6765,125510.0,3,2018-05-29 18:00:00,2018-05-30 00:00:00,6.0
6766,127397.0,3,2018-12-08 06:00:00,2018-12-08 12:00:00,6.0
6767,127449.0,3,2018-12-14 12:00:00,2018-12-16 00:00:00,36.0
6768,127461.0,3,2018-12-16 06:00:00,2018-12-16 12:00:00,6.0
6769,127472.0,3,2018-12-17 12:00:00,2018-12-18 06:00:00,18.0
6770,127480.0,3,2018-12-18 12:00:00,2018-12-19 12:00:00,24.0
6777,127755.0,3,2019-01-21 06:00:00,2019-01-22 12:00:00,30.0
6778,127777.0,3,2019-01-22 18:00:00,2019-01-23 00:00:00,6.0
6781,127863.0,3,2019-02-01 06:00:00,2019-02-01 12:00:00,6.0
6783,127886.0,3,2019-02-06 12:00:00,2019-02-10 00:00:00,84.0
6784,127901.0,3,2019-02-13 00:00:00,2019-02-13 06:00:00,6.0
6788,127991.0,3,2019-02-21 00:00:00,2019-02-21 18:00:00,18.0
6789,128016.0,3,2019-02-23 06:00:00,2019-02-23 12:00:00,6.0
6790,128039.0,3,2019-02-25 06:00:00,2019-02-25 18:00:00,12.0
6791,128050.0,3,2019-02-26 06:00:00,2019-02-26 12:00:00,6.0
6792,128055.0,3,2019-02-26 18:00:00,2019-02-28 00:00:00,30.0
6795,128111.0,3,2019-03-05 06:00:00,2019-03-06 12:00:00,30.0
6798,128172.0,3,2019-03-14 18:00:00,2019-03-15 00:00:00,6.0
6802,128216.0,3,2019-03-19 18:00:00,2019-03-20 00:00:00,6.0
6809,128369.0,3,2019-04-07 06:00:00,2019-04-07 12:00:00,6.0
6811,128380.0,3,2019-04-09 00:00:00,2019-04-09 18:00:00,18.0
6812,128393.0,3,2019-04-16 00:00:00,2019-04-16 18:00:00,18.0
6813,128445.0,3,2019-04-17 12:00:00,2019-04-18 00:00:00,12.0
6819,128549.0,3,2019-04-29 12:00:00,2019-04-29 18:00:00,6.0
6820,128539.0,3,2019-04-30 18:00:00,2019-05-01 00:00:00,6.0
6821,128582.0,3,2019-05-03 12:00:00,2019-05-03 18:00:00,6.0
6822,128588.0,3,2019-05-04 06:00:00,2019-05-04 12:00:00,6.0
6823,128602.0,3,2019-05-05 06:00:00,2019-05-06 00:00:00,18.0
6824,128613.0,3,2019-05-06 06:00:00,2019-05-06 12:00:00,6.0
6825,128655.0,3,2019-05-12 06:00:00,2019-05-12 12:00:00,6.0
6830,128755.0,3,2019-05-24 00:00:00,2019-05-24 06:00:00,6.0
6831,128763.0,3,2019-05-25 00:00:00,2019-05-25 06:00:00,6.0
6832,128756.0,3,2019-05-25 12:00:00,2019-05-25 18:00:00,6.0
