time,Unnamed: 0,date,time,kidmap,AR_CAT,hlat,hlon,tlat,tlon
1998-02-18 12:00:00,3775,1998-02-18,1998-02-18 12:00:00,59267.0,3,24.0,106.5,25.5,85.5
1998-02-18 18:00:00,3776,1998-02-18,1998-02-18 18:00:00,59267.0,3,24.0,105.0,13.5,79.5
1998-02-19 00:00:00,3777,1998-02-19,1998-02-19 00:00:00,59267.0,3,25.5,94.5,15.0,81.0
1998-02-19 06:00:00,3778,1998-02-19,1998-02-19 06:00:00,59267.0,3,24.0,105.0,16.5,81.0
1998-02-19 12:00:00,3779,1998-02-19,1998-02-19 12:00:00,59270.0,3,25.5,106.5,9.0,42.0
1998-02-19 18:00:00,3780,1998-02-19,1998-02-19 18:00:00,59271.0,3,24.0,106.5,18.0,81.0
1998-02-23 12:00:00,3781,1998-02-23,1998-02-23 12:00:00,59296.0,3,33.0,73.5,21.0,49.5
1998-02-24 00:00:00,3782,1998-02-24,1998-02-24 00:00:00,59296.0,3,33.0,136.5,15.0,78.0
1998-02-24 06:00:00,3783,1998-02-24,1998-02-24 06:00:00,59296.0,3,33.0,73.5,21.0,60.0
1998-02-24 12:00:00,3784,1998-02-24,1998-02-24 12:00:00,59296.0,3,27.0,88.5,13.5,40.5
1998-02-24 18:00:00,3785,1998-02-24,1998-02-24 18:00:00,59296.0,3,27.0,90.0,19.5,60.0
1998-02-25 00:00:00,3786,1998-02-25,1998-02-25 00:00:00,59296.0,3,25.5,97.5,15.0,42.0
1998-02-25 06:00:00,3787,1998-02-25,1998-02-25 06:00:00,59296.0,3,24.0,103.5,18.0,63.0
1998-02-26 18:00:00,3788,1998-02-26,1998-02-26 18:00:00,59334.0,3,24.0,105.0,18.0,81.0
1998-02-27 12:00:00,3789,1998-02-27,1998-02-27 12:00:00,59341.0,2,25.5,67.5,12.0,36.0
1998-02-27 18:00:00,3790,1998-02-27,1998-02-27 18:00:00,59341.0,2,27.0,67.5,13.5,37.5
1998-02-28 00:00:00,3791,1998-02-28,1998-02-28 00:00:00,59341.0,2,25.5,69.0,10.5,43.5
1998-02-28 06:00:00,3792,1998-02-28,1998-02-28 06:00:00,59341.0,2,30.0,43.5,9.0,42.0
1998-02-28 12:00:00,3793,1998-02-28,1998-02-28 12:00:00,59341.0,2,33.0,43.5,9.0,42.0
1998-03-01 12:00:00,3794,1998-03-01,1998-03-01 12:00:00,59341.0,2,36.0,64.5,7.5,42.0
1998-03-01 18:00:00,3795,1998-03-01,1998-03-01 18:00:00,59341.0,2,39.0,67.5,19.5,42.0
1998-03-02 00:00:00,3796,1998-03-02,1998-03-02 00:00:00,59341.0,1,33.0,70.5,19.5,42.0
1998-03-02 06:00:00,3797,1998-03-02,1998-03-02 06:00:00,59341.0,1,33.0,73.5,19.5,42.0
1998-03-02 12:00:00,3798,1998-03-02,1998-03-02 12:00:00,59341.0,1,33.0,72.0,18.0,28.5
1998-03-02 18:00:00,3799,1998-03-02,1998-03-02 18:00:00,59341.0,1,33.0,73.5,19.5,43.5
1998-03-03 00:00:00,3800,1998-03-03,1998-03-03 00:00:00,59341.0,1,34.5,75.0,18.0,42.0
1998-03-03 06:00:00,3801,1998-03-03,1998-03-03 06:00:00,59341.0,1,37.5,75.0,18.0,43.5
1998-03-03 12:00:00,3802,1998-03-03,1998-03-03 12:00:00,59341.0,1,36.0,73.5,21.0,51.0
1998-03-03 18:00:00,3803,1998-03-03,1998-03-03 18:00:00,59341.0,1,34.5,72.0,19.5,51.0
1998-03-04 00:00:00,3804,1998-03-04,1998-03-04 00:00:00,59341.0,1,34.5,72.0,19.5,51.0
1998-03-04 06:00:00,3805,1998-03-04,1998-03-04 06:00:00,59341.0,1,27.0,82.5,21.0,52.5
1998-03-04 12:00:00,3806,1998-03-04,1998-03-04 12:00:00,59341.0,1,25.5,87.0,21.0,54.0
1998-03-06 06:00:00,3807,1998-03-06,1998-03-06 06:00:00,59386.0,3,25.5,91.5,21.0,73.5
1998-03-06 12:00:00,3808,1998-03-06,1998-03-06 12:00:00,59386.0,3,27.0,97.5,22.5,78.0
1998-03-06 18:00:00,3809,1998-03-06,1998-03-06 18:00:00,59390.0,3,28.5,123.0,21.0,78.0
1998-03-07 00:00:00,3810,1998-03-07,1998-03-07 00:00:00,59390.0,2,25.5,103.5,21.0,79.5
1998-03-07 06:00:00,3811,1998-03-07,1998-03-07 06:00:00,59390.0,2,27.0,106.5,19.5,79.5
1998-03-07 12:00:00,3812,1998-03-07,1998-03-07 12:00:00,59390.0,2,45.0,91.5,19.5,79.5
1998-03-07 18:00:00,3813,1998-03-07,1998-03-07 18:00:00,59390.0,2,25.5,111.0,19.5,82.5
1998-03-07 18:00:00,3814,1998-03-07,1998-03-07 18:00:00,59385.0,2,25.5,70.5,13.5,43.5
1998-03-08 00:00:00,3815,1998-03-08,1998-03-08 00:00:00,59390.0,1,27.0,117.0,16.5,102.0
1998-03-08 00:00:00,3816,1998-03-08,1998-03-08 00:00:00,59385.0,1,24.0,75.0,13.5,43.5
1998-03-08 06:00:00,3817,1998-03-08,1998-03-08 06:00:00,59385.0,1,21.0,84.0,7.5,37.5
1998-03-08 12:00:00,3818,1998-03-08,1998-03-08 12:00:00,59385.0,1,24.0,82.5,15.0,42.0
1998-03-11 12:00:00,3819,1998-03-11,1998-03-11 12:00:00,59428.0,3,22.5,40.5,19.5,51.0
1998-03-11 18:00:00,3820,1998-03-11,1998-03-11 18:00:00,59428.0,3,21.0,39.0,16.5,60.0
1998-03-12 12:00:00,3821,1998-03-12,1998-03-12 12:00:00,59430.0,3,25.5,90.0,16.5,67.5
1998-03-13 00:00:00,3822,1998-03-13,1998-03-13 00:00:00,59430.0,3,24.0,97.5,16.5,70.5
1998-03-13 18:00:00,3823,1998-03-13,1998-03-13 18:00:00,59442.0,3,24.0,99.0,16.5,81.0
1998-03-15 18:00:00,3824,1998-03-15,1998-03-15 18:00:00,59461.0,3,40.5,61.5,28.5,58.5
1998-03-18 06:00:00,3825,1998-03-18,1998-03-18 06:00:00,59482.0,2,27.0,102.0,18.0,78.0
1998-03-18 06:00:00,3826,1998-03-18,1998-03-18 06:00:00,59469.0,2,39.0,67.5,12.0,45.0
1998-03-18 12:00:00,3827,1998-03-18,1998-03-18 12:00:00,59482.0,2,33.0,102.0,19.5,79.5
1998-03-18 12:00:00,3828,1998-03-18,1998-03-18 12:00:00,59469.0,2,40.5,66.0,18.0,25.5
1998-03-18 18:00:00,3829,1998-03-18,1998-03-18 18:00:00,59469.0,2,40.5,67.5,19.5,42.0
1998-03-19 00:00:00,3830,1998-03-19,1998-03-19 00:00:00,59469.0,2,49.5,52.5,19.5,36.0
1998-03-19 00:00:00,3831,1998-03-19,1998-03-19 00:00:00,59478.0,2,43.5,145.5,16.5,102.0
1998-03-19 06:00:00,3832,1998-03-19,1998-03-19 06:00:00,59469.0,2,30.0,75.0,21.0,37.5
1998-03-19 12:00:00,3833,1998-03-19,1998-03-19 12:00:00,59469.0,2,25.5,85.5,18.0,33.0
1998-03-19 18:00:00,3834,1998-03-19,1998-03-19 18:00:00,59469.0,2,24.0,85.5,22.5,43.5
1998-03-20 06:00:00,3835,1998-03-20,1998-03-20 06:00:00,59469.0,2,25.5,87.0,19.5,40.5
1998-03-20 12:00:00,3836,1998-03-20,1998-03-20 12:00:00,59469.0,2,49.5,55.5,45.0,49.5
1998-03-22 12:00:00,3837,1998-03-22,1998-03-22 12:00:00,59509.0,3,28.5,118.5,22.5,40.5
1998-03-22 18:00:00,3838,1998-03-22,1998-03-22 18:00:00,59509.0,3,28.5,124.5,19.5,24.0
1998-03-23 00:00:00,3839,1998-03-23,1998-03-23 00:00:00,59509.0,3,28.5,124.5,24.0,58.5
1998-03-23 06:00:00,3840,1998-03-23,1998-03-23 06:00:00,59509.0,3,30.0,130.5,22.5,61.5
1998-03-23 12:00:00,3841,1998-03-23,1998-03-23 12:00:00,59509.0,3,33.0,102.0,21.0,63.0
1998-03-23 18:00:00,3842,1998-03-23,1998-03-23 18:00:00,59509.0,3,30.0,136.5,22.5,69.0
1998-03-24 00:00:00,3843,1998-03-24,1998-03-24 00:00:00,59509.0,3,30.0,138.0,22.5,69.0
1998-03-24 06:00:00,3844,1998-03-24,1998-03-24 06:00:00,59509.0,3,30.0,142.5,21.0,76.5
1998-03-24 12:00:00,3845,1998-03-24,1998-03-24 12:00:00,59509.0,3,30.0,141.0,19.5,73.5
1998-03-24 18:00:00,3846,1998-03-24,1998-03-24 18:00:00,59509.0,3,30.0,144.0,15.0,100.5
1998-03-25 00:00:00,3847,1998-03-25,1998-03-25 00:00:00,59509.0,2,30.0,147.0,15.0,79.5
1998-03-25 06:00:00,3848,1998-03-25,1998-03-25 06:00:00,59509.0,2,31.5,151.5,15.0,81.0
1998-03-25 12:00:00,3849,1998-03-25,1998-03-25 12:00:00,59509.0,2,30.0,154.5,16.5,81.0
1998-03-25 12:00:00,3850,1998-03-25,1998-03-25 12:00:00,59520.0,2,28.5,66.0,3.0,42.0
1998-03-25 18:00:00,3851,1998-03-25,1998-03-25 18:00:00,59520.0,2,28.5,69.0,10.5,45.0
1998-03-29 18:00:00,3852,1998-03-29,1998-03-29 18:00:00,59560.0,3,28.5,67.5,16.5,34.5
1998-03-30 00:00:00,3853,1998-03-30,1998-03-30 00:00:00,59560.0,2,48.0,54.0,18.0,34.5
1998-03-30 06:00:00,3854,1998-03-30,1998-03-30 06:00:00,59586.0,2,27.0,105.0,18.0,79.5
1998-03-30 06:00:00,3855,1998-03-30,1998-03-30 06:00:00,59560.0,2,43.5,37.5,18.0,37.5
1998-03-30 12:00:00,3856,1998-03-30,1998-03-30 12:00:00,59586.0,2,36.0,108.0,18.0,81.0
1998-03-30 12:00:00,3857,1998-03-30,1998-03-30 12:00:00,59560.0,2,46.5,43.5,42.0,40.5
1998-03-30 18:00:00,3858,1998-03-30,1998-03-30 18:00:00,59586.0,2,37.5,111.0,21.0,87.0
1998-03-31 00:00:00,3859,1998-03-31,1998-03-31 00:00:00,59586.0,2,30.0,117.0,16.5,99.0
1998-03-31 00:00:00,3860,1998-03-31,1998-03-31 00:00:00,59592.0,2,46.5,76.5,18.0,36.0
1998-03-31 06:00:00,3861,1998-03-31,1998-03-31 06:00:00,59592.0,2,49.5,79.5,19.5,39.0
1998-03-31 12:00:00,3862,1998-03-31,1998-03-31 12:00:00,59592.0,2,24.0,78.0,16.5,36.0
1998-03-31 18:00:00,3863,1998-03-31,1998-03-31 18:00:00,59592.0,2,31.5,73.5,21.0,40.5
1998-04-01 00:00:00,3864,1998-04-01,1998-04-01 00:00:00,59592.0,2,54.0,91.5,34.5,52.5
1998-04-01 06:00:00,3865,1998-04-01,1998-04-01 06:00:00,59592.0,2,33.0,73.5,19.5,40.5
1998-04-01 12:00:00,3866,1998-04-01,1998-04-01 12:00:00,59592.0,2,40.5,79.5,19.5,40.5
1998-04-01 18:00:00,3867,1998-04-01,1998-04-01 18:00:00,59592.0,2,34.5,73.5,27.0,48.0
1998-04-02 00:00:00,3868,1998-04-02,1998-04-02 00:00:00,59592.0,2,33.0,72.0,28.5,51.0
1998-04-02 06:00:00,3869,1998-04-02,1998-04-02 06:00:00,59592.0,2,31.5,72.0,28.5,52.5
1998-04-04 12:00:00,3870,1998-04-04,1998-04-04 12:00:00,59619.0,2,31.5,69.0,25.5,46.5
1998-04-05 00:00:00,3871,1998-04-05,1998-04-05 00:00:00,59624.0,2,30.0,75.0,27.0,48.0
1998-04-05 06:00:00,3872,1998-04-05,1998-04-05 06:00:00,59624.0,2,31.5,73.5,25.5,48.0
1998-04-05 12:00:00,3873,1998-04-05,1998-04-05 12:00:00,59624.0,2,28.5,76.5,25.5,48.0
1998-04-06 00:00:00,3874,1998-04-06,1998-04-06 00:00:00,59630.0,1,37.5,67.5,25.5,51.0
1998-04-06 06:00:00,3875,1998-04-06,1998-04-06 06:00:00,59630.0,1,39.0,70.5,24.0,49.5
1998-04-06 12:00:00,3876,1998-04-06,1998-04-06 12:00:00,59630.0,1,40.5,72.0,24.0,54.0
1998-04-06 18:00:00,3877,1998-04-06,1998-04-06 18:00:00,59630.0,1,43.5,75.0,22.5,55.5
1998-04-07 00:00:00,3878,1998-04-07,1998-04-07 00:00:00,59630.0,1,36.0,66.0,22.5,58.5
1998-04-08 00:00:00,3879,1998-04-08,1998-04-08 00:00:00,59651.0,3,34.5,70.5,24.0,67.5
1998-04-08 06:00:00,3880,1998-04-08,1998-04-08 06:00:00,59651.0,3,34.5,70.5,19.5,69.0
1998-04-08 12:00:00,3881,1998-04-08,1998-04-08 12:00:00,59651.0,3,31.5,69.0,19.5,70.5
1998-04-10 06:00:00,3882,1998-04-10,1998-04-10 06:00:00,59661.0,3,42.0,118.5,22.5,84.0
1998-04-10 18:00:00,3883,1998-04-10,1998-04-10 18:00:00,59661.0,3,43.5,117.0,21.0,100.5
1998-04-20 06:00:00,3884,1998-04-20,1998-04-20 06:00:00,59717.0,3,45.0,150.0,33.0,115.5
1998-04-20 12:00:00,3885,1998-04-20,1998-04-20 12:00:00,59717.0,3,43.5,153.0,33.0,118.5
1998-04-21 00:00:00,3886,1998-04-21,1998-04-21 00:00:00,59717.0,3,45.0,156.0,22.5,108.0
1998-04-21 06:00:00,3887,1998-04-21,1998-04-21 06:00:00,59717.0,3,54.0,160.5,16.5,108.0
1998-04-21 12:00:00,3888,1998-04-21,1998-04-21 12:00:00,59717.0,3,55.5,163.5,16.5,58.5
1998-04-21 12:00:00,3889,1998-04-21,1998-04-21 12:00:00,59747.0,3,52.5,27.0,22.5,51.0
1998-04-21 18:00:00,3890,1998-04-21,1998-04-21 18:00:00,59717.0,3,57.0,166.5,19.5,106.5
1998-04-22 00:00:00,3891,1998-04-22,1998-04-22 00:00:00,59717.0,2,37.5,133.5,19.5,79.5
1998-04-22 06:00:00,3892,1998-04-22,1998-04-22 06:00:00,59717.0,2,40.5,136.5,19.5,81.0
1998-04-22 12:00:00,3893,1998-04-22,1998-04-22 12:00:00,59717.0,2,45.0,150.0,16.5,102.0
1998-04-22 18:00:00,3894,1998-04-22,1998-04-22 18:00:00,59717.0,2,45.0,156.0,16.5,103.5
1998-04-23 06:00:00,3895,1998-04-23,1998-04-23 06:00:00,59717.0,2,43.5,162.0,19.5,81.0
1998-04-23 06:00:00,3896,1998-04-23,1998-04-23 06:00:00,59756.0,2,40.5,60.0,15.0,45.0
1998-04-23 12:00:00,3897,1998-04-23,1998-04-23 12:00:00,59756.0,2,39.0,91.5,13.5,46.5
1998-04-23 18:00:00,3898,1998-04-23,1998-04-23 18:00:00,59756.0,2,45.0,67.5,12.0,51.0
1998-04-24 00:00:00,3899,1998-04-24,1998-04-24 00:00:00,59756.0,1,43.5,76.5,12.0,51.0
1998-04-24 06:00:00,3900,1998-04-24,1998-04-24 06:00:00,59756.0,1,36.0,102.0,15.0,45.0
1998-04-24 12:00:00,3901,1998-04-24,1998-04-24 12:00:00,59756.0,1,45.0,87.0,16.5,48.0
1998-04-24 18:00:00,3902,1998-04-24,1998-04-24 18:00:00,59756.0,1,45.0,94.5,24.0,51.0
1998-04-25 00:00:00,3903,1998-04-25,1998-04-25 00:00:00,59756.0,1,39.0,109.5,34.5,57.0
1998-04-25 06:00:00,3904,1998-04-25,1998-04-25 06:00:00,59756.0,1,37.5,114.0,22.5,54.0
1998-04-25 12:00:00,3905,1998-04-25,1998-04-25 12:00:00,59756.0,1,43.5,102.0,22.5,54.0
1998-04-25 18:00:00,3906,1998-04-25,1998-04-25 18:00:00,59756.0,1,46.5,94.5,24.0,61.5
1998-04-26 00:00:00,3907,1998-04-26,1998-04-26 00:00:00,59756.0,3,36.0,78.0,21.0,55.5
1998-04-26 06:00:00,3908,1998-04-26,1998-04-26 06:00:00,59756.0,3,36.0,94.5,31.5,76.5
1998-04-27 06:00:00,3909,1998-04-27,1998-04-27 06:00:00,59796.0,2,43.5,124.5,30.0,105.0
1998-04-29 18:00:00,3910,1998-04-29,1998-04-29 18:00:00,59823.0,3,40.5,123.0,21.0,106.5
1998-04-30 06:00:00,3911,1998-04-30,1998-04-30 06:00:00,59823.0,1,40.5,127.5,22.5,97.5
1998-04-30 12:00:00,3912,1998-04-30,1998-04-30 12:00:00,59837.0,1,43.5,82.5,37.5,63.0
1998-04-30 18:00:00,3913,1998-04-30,1998-04-30 18:00:00,59837.0,1,33.0,73.5,21.0,64.5
1998-05-01 12:00:00,3914,1998-05-01,1998-05-01 12:00:00,59843.0,1,28.5,81.0,27.0,63.0
1998-05-01 18:00:00,3915,1998-05-01,1998-05-01 18:00:00,59843.0,1,49.5,79.5,39.0,57.0
1998-05-02 00:00:00,3916,1998-05-02,1998-05-02 00:00:00,59843.0,1,52.5,87.0,39.0,60.0
1998-05-02 06:00:00,3917,1998-05-02,1998-05-02 06:00:00,59843.0,1,54.0,100.5,37.5,64.5
1998-05-02 12:00:00,3918,1998-05-02,1998-05-02 12:00:00,59843.0,1,55.5,97.5,37.5,66.0
1998-05-03 06:00:00,3919,1998-05-03,1998-05-03 06:00:00,59853.0,1,36.0,84.0,33.0,64.5
1998-05-05 06:00:00,3920,1998-05-05,1998-05-05 06:00:00,59874.0,1,42.0,117.0,30.0,106.5
1998-05-07 06:00:00,3921,1998-05-07,1998-05-07 06:00:00,59898.0,3,34.5,97.5,30.0,79.5
1998-05-08 06:00:00,3922,1998-05-08,1998-05-08 06:00:00,59905.0,3,39.0,106.5,27.0,88.5
1998-05-08 12:00:00,3923,1998-05-08,1998-05-08 12:00:00,59905.0,3,39.0,108.0,25.5,85.5
1998-05-08 18:00:00,3924,1998-05-08,1998-05-08 18:00:00,59905.0,3,37.5,108.0,24.0,100.5
1998-05-09 00:00:00,3925,1998-05-09,1998-05-09 00:00:00,59908.0,3,28.5,96.0,22.5,78.0
1998-05-09 06:00:00,3926,1998-05-09,1998-05-09 06:00:00,59905.0,3,36.0,111.0,25.5,85.5
1998-05-11 06:00:00,3927,1998-05-11,1998-05-11 06:00:00,59932.0,3,31.5,102.0,28.5,88.5
1998-05-14 12:00:00,3928,1998-05-14,1998-05-14 12:00:00,59920.0,2,39.0,72.0,22.5,42.0
1998-05-14 18:00:00,3929,1998-05-14,1998-05-14 18:00:00,59920.0,2,43.5,70.5,28.5,51.0
1998-05-14 18:00:00,3930,1998-05-14,1998-05-14 18:00:00,59960.0,2,51.0,127.5,40.5,91.5
1998-05-15 12:00:00,3931,1998-05-15,1998-05-15 12:00:00,59920.0,2,42.0,87.0,30.0,49.5
1998-05-18 00:00:00,3932,1998-05-18,1998-05-18 00:00:00,59983.0,3,48.0,82.5,42.0,60.0
1998-05-18 06:00:00,3933,1998-05-18,1998-05-18 06:00:00,59983.0,3,49.5,90.0,40.5,63.0
1998-05-18 12:00:00,3934,1998-05-18,1998-05-18 12:00:00,59983.0,3,52.5,87.0,39.0,66.0
1998-05-18 18:00:00,3935,1998-05-18,1998-05-18 18:00:00,59983.0,3,54.0,100.5,40.5,70.5
1998-05-19 00:00:00,3936,1998-05-19,1998-05-19 00:00:00,59983.0,3,54.0,102.0,43.5,79.5
1998-05-19 18:00:00,3937,1998-05-19,1998-05-19 18:00:00,60003.0,3,22.5,108.0,16.5,91.5
1998-05-20 12:00:00,3938,1998-05-20,1998-05-20 12:00:00,60014.0,3,54.0,117.0,39.0,91.5
1998-05-20 18:00:00,3939,1998-05-20,1998-05-20 18:00:00,60014.0,3,49.5,118.5,16.5,93.0
1998-05-22 06:00:00,3940,1998-05-22,1998-05-22 06:00:00,60029.0,2,24.0,136.5,21.0,100.5
1998-05-22 12:00:00,3941,1998-05-22,1998-05-22 12:00:00,60031.0,2,36.0,105.0,22.5,90.0
1998-05-22 12:00:00,3942,1998-05-22,1998-05-22 12:00:00,60032.0,2,51.0,48.0,36.0,58.5
1998-05-22 18:00:00,3943,1998-05-22,1998-05-22 18:00:00,60031.0,2,18.0,109.5,22.5,91.5
1998-05-22 18:00:00,3944,1998-05-22,1998-05-22 18:00:00,60032.0,2,61.5,42.0,37.5,46.5
1998-05-23 06:00:00,3945,1998-05-23,1998-05-23 06:00:00,60039.0,3,66.0,61.5,43.5,57.0
1998-05-30 06:00:00,3946,1998-05-30,1998-05-30 06:00:00,60088.0,2,37.5,106.5,25.5,91.5
1998-05-30 12:00:00,3947,1998-05-30,1998-05-30 12:00:00,60088.0,2,37.5,103.5,25.5,85.5
1998-05-31 06:00:00,3948,1998-05-31,1998-05-31 06:00:00,60102.0,2,28.5,72.0,27.0,49.5
1998-05-31 06:00:00,3949,1998-05-31,1998-05-31 06:00:00,60066.0,2,54.0,130.5,9.0,99.0
1998-05-31 12:00:00,3950,1998-05-31,1998-05-31 12:00:00,60102.0,2,27.0,73.5,25.5,57.0
1998-05-31 12:00:00,3951,1998-05-31,1998-05-31 12:00:00,60066.0,2,51.0,129.0,9.0,99.0
1998-12-24 18:00:00,3952,1998-12-24,1998-12-24 18:00:00,61970.0,2,69.0,87.0,31.5,51.0
1998-12-25 00:00:00,3953,1998-12-25,1998-12-25 00:00:00,61970.0,2,70.5,88.5,37.5,60.0
1998-12-25 06:00:00,3954,1998-12-25,1998-12-25 06:00:00,61970.0,2,63.0,105.0,37.5,64.5
1998-12-31 12:00:00,3955,1998-12-31,1998-12-31 12:00:00,62011.0,2,55.5,102.0,42.0,51.0
1998-12-31 18:00:00,3956,1998-12-31,1998-12-31 18:00:00,62011.0,2,51.0,72.0,34.5,48.0
1999-01-01 00:00:00,3957,1999-01-01,1999-01-01 00:00:00,62011.0,2,52.5,105.0,30.0,45.0
1999-01-01 06:00:00,3958,1999-01-01,1999-01-01 06:00:00,62011.0,2,51.0,105.0,31.5,51.0
1999-01-01 12:00:00,3959,1999-01-01,1999-01-01 12:00:00,62011.0,2,51.0,108.0,30.0,51.0
1999-01-01 18:00:00,3960,1999-01-01,1999-01-01 18:00:00,62011.0,2,55.5,97.5,28.5,64.5
1999-01-02 00:00:00,3961,1999-01-02,1999-01-02 00:00:00,62011.0,1,55.5,100.5,33.0,61.5
1999-01-02 06:00:00,3962,1999-01-02,1999-01-02 06:00:00,62011.0,1,57.0,99.0,31.5,61.5
1999-01-06 12:00:00,3963,1999-01-06,1999-01-06 12:00:00,62082.0,3,33.0,73.5,19.5,70.5
1999-01-06 18:00:00,3964,1999-01-06,1999-01-06 18:00:00,62082.0,3,34.5,73.5,18.0,78.0
1999-01-07 00:00:00,3965,1999-01-07,1999-01-07 00:00:00,62082.0,3,33.0,73.5,19.5,76.5
1999-01-07 12:00:00,3966,1999-01-07,1999-01-07 12:00:00,62091.0,3,28.5,105.0,19.5,87.0
1999-01-10 00:00:00,3967,1999-01-10,1999-01-10 00:00:00,62106.0,1,40.5,64.5,18.0,42.0
1999-01-10 06:00:00,3968,1999-01-10,1999-01-10 06:00:00,62106.0,1,40.5,66.0,21.0,46.5
1999-01-10 12:00:00,3969,1999-01-10,1999-01-10 12:00:00,62106.0,1,30.0,63.0,21.0,48.0
1999-01-19 00:00:00,3970,1999-01-19,1999-01-19 00:00:00,62158.0,1,34.5,64.5,22.5,43.5
1999-01-19 06:00:00,3971,1999-01-19,1999-01-19 06:00:00,62158.0,1,31.5,70.5,22.5,45.0
1999-01-19 12:00:00,3972,1999-01-19,1999-01-19 12:00:00,62158.0,1,31.5,67.5,21.0,45.0
1999-01-19 18:00:00,3973,1999-01-19,1999-01-19 18:00:00,62158.0,1,30.0,72.0,21.0,48.0
1999-01-20 00:00:00,3974,1999-01-20,1999-01-20 00:00:00,62158.0,1,31.5,70.5,21.0,51.0
1999-01-20 06:00:00,3975,1999-01-20,1999-01-20 06:00:00,62158.0,1,34.5,70.5,22.5,55.5
1999-01-20 18:00:00,3976,1999-01-20,1999-01-20 18:00:00,62170.0,1,34.5,73.5,22.5,61.5
1999-01-21 00:00:00,3977,1999-01-21,1999-01-21 00:00:00,62170.0,1,34.5,73.5,22.5,63.0
1999-02-04 18:00:00,3978,1999-02-04,1999-02-04 18:00:00,62247.0,3,58.5,102.0,34.5,61.5
1999-02-05 00:00:00,3979,1999-02-05,1999-02-05 00:00:00,62278.0,2,31.5,66.0,16.5,354.0
1999-02-05 06:00:00,3980,1999-02-05,1999-02-05 06:00:00,62278.0,2,31.5,66.0,16.5,354.0
1999-02-06 00:00:00,3981,1999-02-06,1999-02-06 00:00:00,62278.0,1,36.0,63.0,15.0,0.0
1999-02-06 06:00:00,3982,1999-02-06,1999-02-06 06:00:00,62278.0,1,37.5,69.0,15.0,1.5
1999-02-06 12:00:00,3983,1999-02-06,1999-02-06 12:00:00,62278.0,1,39.0,70.5,15.0,3.0
1999-02-06 18:00:00,3984,1999-02-06,1999-02-06 18:00:00,62291.0,1,31.5,70.5,24.0,48.0
1999-02-07 00:00:00,3985,1999-02-07,1999-02-07 00:00:00,62291.0,3,33.0,72.0,22.5,52.5
1999-02-09 00:00:00,3986,1999-02-09,1999-02-09 00:00:00,62278.0,3,51.0,60.0,25.5,42.0
1999-02-09 06:00:00,3987,1999-02-09,1999-02-09 06:00:00,62278.0,3,49.5,66.0,34.5,60.0
1999-02-09 12:00:00,3988,1999-02-09,1999-02-09 12:00:00,62278.0,3,51.0,70.5,39.0,57.0
1999-02-15 06:00:00,3989,1999-02-15,1999-02-15 06:00:00,62363.0,1,33.0,73.5,18.0,72.0
1999-02-16 06:00:00,3990,1999-02-16,1999-02-16 06:00:00,62369.0,3,36.0,69.0,18.0,73.5
1999-02-20 12:00:00,3991,1999-02-20,1999-02-20 12:00:00,62359.0,2,63.0,55.5,15.0,3.0
1999-02-20 18:00:00,3992,1999-02-20,1999-02-20 18:00:00,62359.0,2,66.0,64.5,13.5,1.5
1999-02-21 00:00:00,3993,1999-02-21,1999-02-21 00:00:00,62359.0,2,67.5,70.5,15.0,4.5
1999-02-21 06:00:00,3994,1999-02-21,1999-02-21 06:00:00,62359.0,2,51.0,46.5,15.0,4.5
1999-02-21 12:00:00,3995,1999-02-21,1999-02-21 12:00:00,62359.0,2,45.0,49.5,15.0,4.5
1999-02-21 18:00:00,3996,1999-02-21,1999-02-21 18:00:00,62359.0,2,45.0,52.5,15.0,4.5
1999-02-22 00:00:00,3997,1999-02-22,1999-02-22 00:00:00,62359.0,1,45.0,78.0,18.0,10.5
1999-02-22 06:00:00,3998,1999-02-22,1999-02-22 06:00:00,62359.0,1,39.0,75.0,16.5,7.5
1999-02-22 12:00:00,3999,1999-02-22,1999-02-22 12:00:00,62359.0,1,24.0,81.0,16.5,7.5
1999-02-24 06:00:00,4000,1999-02-24,1999-02-24 06:00:00,62439.0,3,33.0,99.0,25.5,82.5
1999-02-26 06:00:00,4001,1999-02-26,1999-02-26 06:00:00,62452.0,3,31.5,102.0,25.5,85.5
1999-02-27 12:00:00,4002,1999-02-27,1999-02-27 12:00:00,62469.0,2,24.0,75.0,16.5,51.0
1999-02-28 12:00:00,4003,1999-02-28,1999-02-28 12:00:00,62469.0,2,57.0,63.0,22.5,48.0
1999-02-28 18:00:00,4004,1999-02-28,1999-02-28 18:00:00,62469.0,2,54.0,66.0,25.5,51.0
1999-03-01 00:00:00,4005,1999-03-01,1999-03-01 00:00:00,62469.0,2,30.0,70.5,12.0,42.0
1999-03-01 06:00:00,4006,1999-03-01,1999-03-01 06:00:00,62469.0,2,30.0,73.5,10.5,40.5
1999-03-01 06:00:00,4007,1999-03-01,1999-03-01 06:00:00,62483.0,2,57.0,64.5,37.5,66.0
1999-03-01 12:00:00,4008,1999-03-01,1999-03-01 12:00:00,62469.0,2,30.0,75.0,18.0,39.0
1999-03-02 06:00:00,4009,1999-03-02,1999-03-02 06:00:00,62469.0,2,36.0,57.0,16.5,42.0
1999-03-02 12:00:00,4010,1999-03-02,1999-03-02 12:00:00,62469.0,2,37.5,60.0,16.5,42.0
