,date,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,prec,ivt,ivtdir,western_low,western_high,northwestern_low,northwestern_high,eastern_low,eastern_high,western_freeze,northwestern_freeze,eastern_freeze
490,1981-02-01,6530.0,2.0,1981-02-01 12:00:00,1981-02-01 18:00:00,6.0,,,,13.593505859375,148.0597341851965,227.55953626518513 degree,-529.0053911034356,,-352.000400585662,,-316.71351263281946,,-1,-1,-1
491,1981-02-09,6576.0,2.0,1981-02-09 12:00:00,1981-02-11 18:00:00,54.0,,,,48.0928955078125,351.3660598604923,252.1681599221452 degree,-165.0945413539689,532.0755567817366,-152.28501261371684,625.4030653264422,-551.6097632943864,,1,1,-1
492,1981-02-10,6607.0,2.0,1981-02-10 18:00:00,1981-02-11 06:00:00,12.0,,,,16.4703369140625,219.66484621876774,247.89771313314608 degree,-249.9918972145913,714.8451929065218,-249.98881584173523,691.7209955451121,-714.130859844951,,1,1,-1
493,1982-02-05,9656.0,2.0,1982-02-05 18:00:00,1982-02-06 18:00:00,24.0,,,,13.6318359375,138.57098158082246,239.58729396314925 degree,-402.03920031933876,,-263.1485012599197,555.6813177195676,-679.8003350487236,,-1,-1,-1
494,1982-12-29,12431.0,2.0,1982-12-29 12:00:00,1982-12-29 18:00:00,6.0,,,,8.10595703125,108.54371713648533,264.747388576194 degree,-744.4952847951461,,-484.01068668393793,,-534.2456040256515,,-1,-1,-1
495,1983-01-02,12467.0,2.0,1983-01-02 12:00:00,1983-01-04 00:00:00,36.0,,,,16.15960693359375,191.28992801658646,263.8995738826087 degree,-273.95241195661583,562.220856758087,-106.64656558196839,652.2581619085651,-965.71856753217,,1,1,-1
496,1983-01-04,12486.0,2.0,1983-01-04 06:00:00,1983-01-04 18:00:00,12.0,,,,7.98712158203125,87.99271630469477,224.83448410684292 degree,-229.43345117684194,504.8293019061945,-471.4259645502437,,-880.5388047668672,,1,-1,-1
497,1983-01-05,12494.0,2.0,1983-01-05 06:00:00,1983-01-05 12:00:00,6.0,,,,2.4068603515625,80.32372291018848,244.0953773327224 degree,-238.0185760677909,,-482.4776556153582,,-841.4083158596586,,-1,-1,-1
498,1983-02-18,12843.0,2.0,1983-02-18 12:00:00,1983-02-18 18:00:00,6.0,,,,1.771728515625,54.85211422741546,218.05176563187618 degree,-391.1428087894264,,-198.659383653198,395.71147468112804,-276.5495010296767,,-1,1,-1
499,1983-02-27,12929.0,2.0,1983-02-27 06:00:00,1983-02-28 00:00:00,18.0,,,,17.27667236328125,186.1136687602412,224.72221715821794 degree,-362.3893990370181,,-356.1133975787309,,-782.5234016603573,,-1,-1,-1
500,1984-12-07,18520.0,2.0,1984-12-07 00:00:00,1984-12-08 00:00:00,24.0,,,,21.89080810546875,222.569500507274,225.82065106887825 degree,-201.0593215636727,179.27653167132348,-596.982313695647,,-530.8682100259166,448.8758338142738,-1,-1,-1
501,1984-12-08,18542.0,2.0,1984-12-08 06:00:00,1984-12-09 00:00:00,18.0,,,,12.2252197265625,182.8469458935409,241.50242549937056 degree,-355.31288573996227,,-1043.3405637464425,,-476.4494709015545,560.1711173816343,-1,-1,-1
502,1984-12-09,18555.0,2.0,1984-12-09 06:00:00,1984-12-10 18:00:00,36.0,,,,5.0914306640625,71.61188400731629,245.25902261103548 degree,-308.8412824932229,,-727.2910696320956,,-474.1118772419931,609.9007031938067,-1,-1,1
503,1985-01-03,18741.0,2.0,1985-01-03 00:00:00,1985-01-03 18:00:00,18.0,,,,10.6314697265625,186.51301776001324,225.77511876988248 degree,-401.8902497846188,,-358.0056002008648,,-732.5049988445588,,-1,-1,-1
504,1985-01-02,18741.0,3.0,1985-01-02 18:00:00,1985-01-03 00:00:00,6.0,,,,7.858642578125,328.9467091379125,249.56496366075294 degree,-609.5831791141416,,-366.6634643794598,,-175.2521186411966,,-1,-1,-1
505,1985-02-02,18980.0,2.0,1985-02-02 00:00:00,1985-02-02 06:00:00,6.0,,,,1.93426513671875,73.34640266850761,246.4124382175283 degree,-239.8799515397045,,-191.86280229887058,622.9036488388767,-709.5414129154371,,-1,1,-1
506,1985-02-02,18991.0,2.0,1985-02-02 12:00:00,1985-02-03 18:00:00,30.0,,,,38.2103271484375,200.51003491385302,232.16702966545134 degree,-239.8799515397045,,-191.86280229887058,622.9036488388767,-709.5414129154371,,-1,1,-1
507,1985-02-22,19153.0,2.0,1985-02-22 18:00:00,1985-02-23 00:00:00,6.0,,,,4.33251953125,89.45244690464007,236.65564863855852 degree,-103.74463724756242,611.9494716851682,-62.07289022541681,562.3874948250705,-234.4409871867038,145.0202036207636,1,1,-1
508,1985-02-27,19170.0,2.0,1985-02-27 00:00:00,1985-02-27 18:00:00,18.0,,,,2.8887939453125,159.2985529760503,236.5838063492162 degree,,700.0240653712095,,541.4511668442769,-209.19354163649416,399.5755121426068,1,1,-1
509,1985-12-18,21628.0,2.0,1985-12-18 06:00:00,1985-12-22 00:00:00,90.0,,,,47.9512939453125,261.00202640356696,233.1504150644135 degree,-395.46513266645616,,-266.7410301624823,,-108.86386943568141,141.59248566051477,-1,-1,1
510,1985-12-23,21659.0,2.0,1985-12-23 00:00:00,1985-12-23 12:00:00,12.0,,,,1.0255126953125,37.569212755652174,229.47458004587696 degree,,,-294.80790598539943,,-506.19627539075356,136.58971805247268,0,-1,-1
511,1986-12-30,24818.0,2.0,1986-12-30 12:00:00,1986-12-31 00:00:00,12.0,,,,3.7188720703125,164.04542945822683,245.94082075475623 degree,-381.5560991053241,,,,-699.2277482596461,,-1,0,-1
512,1986-12-31,24828.0,2.0,1986-12-31 12:00:00,1986-12-31 18:00:00,6.0,,,,15.15155029296875,252.4500648323979,238.82977107073324 degree,-291.93696179739453,,,,-906.6018151771152,,-1,0,-1
513,1987-02-04,25096.0,2.0,1987-02-04 00:00:00,1987-02-04 12:00:00,12.0,,,,,78.59044417786458,257.7001654763262 degree,,636.1376882937183,,867.9454727025319,-586.0841127431452,,1,1,-1
514,1987-02-03,25096.0,3.0,1987-02-03 12:00:00,1987-02-04 00:00:00,12.0,,,,40.55322265625,531.995710967939,205.34527172089162 degree,-197.4676706819905,,-355.52275923874913,,-566.7653433268085,,-1,-1,-1
515,1987-12-24,27812.0,2.0,1987-12-24 18:00:00,1987-12-25 06:00:00,12.0,,,,5.4713134765625,229.42299064713086,229.92138759974173 degree,,1140.857980536241,,1175.32184185169,-525.5700050983613,235.70860333123787,1,1,-1
516,1988-02-03,28129.0,2.0,1988-02-03 18:00:00,1988-02-04 00:00:00,6.0,,,,,178.2823934633914,237.77302696574708 degree,,1444.1914828927672,,1026.7810246491347,-168.09400939677076,598.8806367407386,1,1,1
517,1988-02-23,28294.0,2.0,1988-02-23 00:00:00,1988-02-23 12:00:00,12.0,,,,,19.73384817765781,90.60082719622604 degree,-402.6018685706105,,-446.8292459720947,,-284.4034161683222,,-1,-1,-1
518,1988-02-23,28300.0,2.0,1988-02-23 18:00:00,1988-02-24 12:00:00,18.0,,,,1.40655517578125,18.3205625744024,96.10324199598568 degree,-402.6018685706105,,-446.8292459720947,,-284.4034161683222,,-1,-1,-1
519,1988-12-17,30837.0,2.0,1988-12-17 18:00:00,1988-12-21 00:00:00,78.0,,,,49.43377685546875,327.0195252228753,240.44302435355357 degree,-416.8299977223687,,-411.2702376168063,,-163.26341728730026,137.83266233919107,-1,-1,-1
520,1988-12-16,30837.0,3.0,1988-12-16 18:00:00,1988-12-17 00:00:00,6.0,,,,26.67919921875,143.49949696275064,236.42615529379077 degree,,,-213.6912968735062,,-508.35276132646186,,0,-1,-1
521,1988-12-26,30963.0,2.0,1988-12-26 06:00:00,1988-12-26 18:00:00,12.0,,,,4.8787841796875,160.16655742740832,217.8256657086252 degree,-423.8549317428137,,-104.35993779779106,348.5508161698719,-130.40111970329144,572.3635662672676,-1,1,1
522,1989-02-11,31318.0,2.0,1989-02-11 18:00:00,1989-02-12 00:00:00,6.0,,,,2.130859375,62.36318357744618,228.7046987732558 degree,-470.5874325502258,,-398.4813401478373,,-343.8865088327054,,-1,-1,-1
523,1989-02-19,31371.0,2.0,1989-02-19 00:00:00,1989-02-20 06:00:00,30.0,,,,9.8143310546875,141.36449165680833,252.43039928154656 degree,-560.1998238605911,,-408.7775934942766,,-550.0607457909126,,-1,-1,-1
524,1989-02-18,31371.0,3.0,1989-02-18 18:00:00,1989-02-19 00:00:00,6.0,,,,38.3134765625,450.5405821772898,227.88924184252085 degree,-780.2377681191404,,-888.4727387814022,,-407.2287039348768,,-1,-1,-1
525,1990-01-04,34180.0,2.0,1990-01-04 12:00:00,1990-01-04 18:00:00,6.0,,,,4.9515380859375,107.40360573925742,237.66570297190214 degree,-446.7050324938423,,-333.2035877920797,,,,-1,-1,0
526,1990-01-05,34189.0,2.0,1990-01-05 00:00:00,1990-01-05 06:00:00,6.0,,,,2.0008544921875,67.74742181538493,235.14437324363897 degree,-233.6392090764385,,-174.16284628748903,,,,-1,-1,0
527,1990-01-05,34186.0,2.0,1990-01-05 18:00:00,1990-01-06 00:00:00,6.0,,,,8.5814208984375,189.14697858563318,223.7231483028289 degree,-233.6392090764385,,-174.16284628748903,,,,-1,-1,0
528,1990-01-09,34229.0,2.0,1990-01-09 12:00:00,1990-01-10 18:00:00,30.0,,,,8.59033203125,128.94081960190027,243.95361202197859 degree,-210.32359585867567,,-1063.563508391005,,-418.21135078153804,,-1,-1,-1
529,1990-02-03,34444.0,2.0,1990-02-03 00:00:00,1990-02-03 18:00:00,18.0,,,,14.060791015625,139.57110969922465,236.8824228034456 degree,,,-469.7486117396947,,-496.26311777865544,,0,-1,-1
530,1991-01-19,37417.0,2.0,1991-01-19 12:00:00,1991-01-21 18:00:00,54.0,,,,12.5458984375,109.2235521163213,257.25032539021265 degree,-326.90467961638984,,-488.09394627276595,,-760.8414659432297,,-1,-1,-1
531,1991-01-23,37455.0,2.0,1991-01-23 18:00:00,1991-01-24 00:00:00,6.0,,,,4.4718017578125,88.85977292184465,228.56267546595768 degree,-351.26711896522085,,-416.8622578942382,,-623.9609558809377,,-1,-1,-1
532,1991-02-27,37742.0,2.0,1991-02-27 00:00:00,1991-02-27 18:00:00,18.0,,,,,49.93723937195997,81.77639377843525 degree,-509.5139173930425,,-434.4507188535541,,-261.39796134038374,193.36429289188436,-1,-1,-1
533,1991-02-26,37742.0,3.0,1991-02-26 06:00:00,1991-02-27 00:00:00,18.0,,,,16.4766845703125,275.5284752698404,245.11479201108546 degree,-405.9901618068939,,-1024.318332113958,,-110.3055840209044,122.04208452260953,-1,-1,-1
534,1991-02-28,37759.0,2.0,1991-02-28 00:00:00,1991-03-01 00:00:00,24.0,,,,,29.897767253111574,200.72904661574293 degree,-484.41084390687064,,-154.93511238053003,635.3728661904905,-243.7317478071449,,-1,-1,-1
535,1991-02-28,37758.0,2.0,1991-02-28 18:00:00,1991-03-01 00:00:00,6.0,,,,,29.897767253111574,200.72904661574293 degree,-484.41084390687064,,-154.93511238053003,635.3728661904905,-243.7317478071449,,-1,-1,-1
536,1991-12-02,40172.0,2.0,1991-12-02 12:00:00,1991-12-03 00:00:00,12.0,,,,9.146240234375,199.9244476444008,234.3284094536408 degree,-173.63636703264933,,,546.0768613944061,-664.656622160648,,-1,1,-1
537,1991-12-03,40212.0,2.0,1991-12-03 06:00:00,1991-12-04 06:00:00,24.0,,,,24.04833984375,183.60891562278363,222.38405277598645 degree,,105.43410031021813,-255.53621403407595,,-565.4377298039733,,1,-1,-1
538,1991-12-04,40223.0,2.0,1991-12-04 12:00:00,1991-12-06 12:00:00,48.0,,,,29.6171875,260.15840578483886,245.84295361155063 degree,-332.0890277978359,,-360.5648045135734,,-200.9344436039977,,-1,-1,-1
539,1991-12-09,40246.0,2.0,1991-12-09 12:00:00,1991-12-11 06:00:00,42.0,,,,36.9295654296875,291.223548473385,246.82442954110863 degree,-227.28309450395682,,-279.1397557969499,,-566.9876485204487,,-1,-1,-1
540,1992-01-17,40556.0,2.0,1992-01-17 12:00:00,1992-01-19 18:00:00,54.0,,,,26.4710693359375,166.7892009028406,232.50002815038243 degree,-136.05578967458132,419.71279121824966,-176.52611743591143,647.0985929237495,-754.1119512430975,,1,1,-1
541,1992-01-31,40657.0,2.0,1992-01-31 12:00:00,1992-02-01 18:00:00,30.0,,,,17.0408935546875,132.5777840663114,229.55115672746973 degree,-292.4086298086373,,-253.63572138632728,,-197.21715977207987,,-1,-1,-1
542,1992-02-04,40681.0,2.0,1992-02-04 06:00:00,1992-02-04 18:00:00,12.0,,,,3.7392578125,68.35566258203025,231.82246890711625 degree,-501.2525140724106,,,,-604.6153655224456,,-1,0,-1
543,1992-02-24,40881.0,2.0,1992-02-24 06:00:00,1992-02-24 12:00:00,6.0,,,,4.276123046875,141.7987852302429,238.48285024812762 degree,-223.71065160160478,438.794588461066,-164.87872659968056,639.1987966613424,-663.872641277743,,1,1,-1
544,1992-12-20,43448.0,2.0,1992-12-20 12:00:00,1992-12-20 18:00:00,6.0,,,,5.053466796875,82.22242284442073,235.84888089925118 degree,,,,651.4815397539246,-211.84906730689522,,0,1,-1
545,1992-12-20,43450.0,2.0,1992-12-20 18:00:00,1992-12-24 06:00:00,84.0,,,,38.831787109375,303.4420778604904,227.69050454281833 degree,,,,651.4815397539246,-211.84906730689522,,0,1,-1
546,1992-12-28,43514.0,2.0,1992-12-28 12:00:00,1992-12-28 18:00:00,6.0,,,,1.8778076171875,130.9753557762035,233.29901563467718 degree,-146.5392119312653,503.4787645529999,-127.68931388550493,585.8704917921106,-656.218124280042,,1,1,-1
547,1993-01-04,43557.0,2.0,1993-01-04 00:00:00,1993-01-04 06:00:00,6.0,,,,,59.96307589008017,248.99159585317236 degree,-307.5419065483329,,-522.5090424207123,,-709.4442347842516,,-1,-1,-1
548,1993-01-05,43569.0,2.0,1993-01-05 00:00:00,1993-01-06 00:00:00,24.0,,,,17.612060546875,110.33969269441758,265.4365747141385 degree,-271.0305945574431,,-355.4506612172365,,-678.1585497940388,,-1,-1,-1
549,1993-01-06,43569.0,3.0,1993-01-06 00:00:00,1993-01-06 06:00:00,6.0,,,,2.78173828125,185.54786231510985,289.7390890300011 degree,-764.9787687976834,,-1324.9452632870166,,-586.3331087011981,,-1,-1,-1
550,1993-01-08,43575.0,2.0,1993-01-08 00:00:00,1993-01-10 12:00:00,60.0,,,,17.7108154296875,194.5986259434645,248.37665005016305 degree,-944.7165101028531,,-699.0626311170982,,-379.44701985751806,,-1,-1,-1
551,1993-01-07,43575.0,3.0,1993-01-07 00:00:00,1993-01-08 00:00:00,24.0,,,,45.64013671875,445.0876973676627,236.4393218483932 degree,-946.6338690500635,,,,-467.0283547501154,,-1,0,-1
552,1993-01-09,43595.0,2.0,1993-01-09 12:00:00,1993-01-10 00:00:00,12.0,,,,10.3914794921875,139.1184651375437,203.78678409678025 degree,-816.0331354303902,,-362.040654334955,,-319.07658781191697,,-1,-1,-1
553,1993-01-11,43611.0,2.0,1993-01-11 06:00:00,1993-01-11 12:00:00,6.0,,,,,35.20973417628233,238.06806438866238 degree,-537.5052947648564,,-804.997090852087,,-436.8330840128033,,-1,-1,-1
554,1993-01-31,43775.0,2.0,1993-01-31 18:00:00,1993-02-01 06:00:00,12.0,,,,6.6270751953125,149.39166798344775,244.24483880868902 degree,-201.3161940279283,,-225.95103070311643,623.3607675958345,-746.6480235425822,,-1,1,-1
555,1993-02-01,43785.0,2.0,1993-02-01 12:00:00,1993-02-01 18:00:00,6.0,,,,5.086669921875,138.72475155779756,235.04452252653178 degree,-184.2884338703092,453.77297574175844,-271.17668612052273,656.7321772824441,-794.6246493970735,,1,1,-1
556,1993-02-03,43781.0,2.0,1993-02-03 12:00:00,1993-02-08 06:00:00,114.0,,,,156.66943359375,379.0130656833414,219.45721333444382 degree,,535.1638954918674,,750.9605917950275,-399.32465047077534,,1,1,-1
557,1994-01-03,46522.0,2.0,1994-01-03 00:00:00,1994-01-05 06:00:00,54.0,,,,25.1275634765625,196.70244211650567,241.5673686557593 degree,-335.95348087279586,,-479.05895343384077,,,212.12516838551528,-1,-1,1
558,1994-01-23,46697.0,2.0,1994-01-23 18:00:00,1994-01-24 00:00:00,6.0,,,,,86.87909307268136,228.22076127340986 degree,-193.98182958354982,,-188.3754892626991,520.228453770352,-135.91771276292155,714.9566168544329,-1,1,1
